num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
1556	0.0427020470886533	0.67872021592618	508	20011	0.923188068897401	45			55.9120000000003	-4.43761374349031e-05		0.0399999999999636	infill_ei	0.452999999999975	0.000208945799305261	0.923013703723132	65
1580	0.0473405331726878	0.812441984976601	2996	20000	0.923108554493268	26			56.7419999999997	-5.14551004980976e-05		0.0230000000001382	infill_ei	0.442000000000007	0.00158273043366383	0.920766680794763	46
1513	0.0447936157154773	0.844476289510548	347	20017	0.923068183400878	22			53.9769999999999	-0.000132915038803739		0.0229999999999109	infill_ei	0.424999999999955	0.00030966696270968	0.922811696917935	42
1596	0.0537403218424289	0.849459446480249	2638	20013	0.923029417639114	93			58.7049999999999	-3.99297704952886e-05		0.0839999999998327	infill_ei	0.601999999999862	0.000324052559172001	0.92293339110513	113
1670	0.0456041679413672	0.589062943367317	3000	20005	0.922997125224455	71			99.8510000000006	-8.90201287354283e-05		0.068000000000211	infill_ei	0.524999999999636	0.000655169530467716	0.922710114417693	91
1571	0.0389351838386159	0.696055453175504	2389	20096	0.922978626761834	28			55.9009999999999	-0.00021389619251895		0.0230000000001382	infill_ei	0.469000000000051	0.000554689361886336	0.923093608141681	48
1562	0.0419701826038497	0.842623217019556	995	20005	0.92297628119542	25			56.2539999999999	-5.12728260097476e-05		0.0229999999996835	infill_ei	0.442000000000007	0.000462740956424228	0.922676792621794	45
1232	0.0502614738273808	0.593428399811885	2995	20016	0.922974998417337	82			70.2510000000002	-7.18759491386376e-05		0.0820000000003347	infill_ei	0.579999999999927	0.00080805251425293	0.922407966057919	102
1568	0.085368202860019	0.355082079637208	258	20034	0.922970314716597	36			89.3530000000001	-4.41669689802494e-05		0.0299999999997453	infill_ei	0.487999999999829	0.0010470035223943	0.921710123269632	56
1999	0.0461999385688687	0.658171786316758	3000	20005	0.922932752952801	31			69.6790000000001	-0.000106388534059828		0.0300000000002001	infill_ei	0.478999999999815	0.00144452693288395	0.921571606711595	51
1995	0.0204575102036805	0.691661657604685	2113	20003	0.92292595408032	69			78.25	-0.000210569182462755		0.058999999999287	infill_ei	0.564000000000306	0.000444282585290604	0.923251153507322	89
1587	0.0451164947871002	0.364068698829501	1387	20017	0.922897275145984	40			91.8420000000001	-8.71069266961196e-05		0.0329999999999018	infill_ei	0.451999999999771	0.000550172086290134	0.922757201600126	60
1997	0.0891868623525869	0.35039222516475	1211	20004	0.922869190778547	62			113.201	-0.000184706452305691		0.0570000000006985	infill_ei	0.516000000000531	0.000751275288545693	0.922920403397756	82
1809	0.0538715405960528	0.35001303392778	2019	20021	0.922838142495122	55			103.797	-4.60399430021016e-05		0.0419999999994616	infill_ei	0.481999999999971	0.000413017328806107	0.922840122791633	75
1586	0.0453437654537065	0.680325414797437	1264	20036	0.922837524145548	79			58.1760000000004	-0.000268673411646656		0.0770000000002256	infill_ei	0.568000000000211	0.000284424604994129	0.923424369746645	99
1529	0.0200947237972309	0.769081755295053	68	20028	0.922793377553355	15			55.47	-0.000192208751461715		0.0720000000001164	infill_ei	0.552999999999884	0.00120280866812616	0.921584236962059	35
1555	0.0831327244868623	0.673060670354967	3000	20005	0.92278715243793	29			55.3519999999999	-0.000139839011225401		0.0509999999999309	infill_ei	0.692999999999756	0.000579155402766208	0.922895098064627	49
2000	0.0213197865594343	0.843539071998861	2762	20004	0.922782592109821	66			71.8089999999993	-0.000451993149163363		0.0590000000001965	infill_ei	0.679999999999382	0.000883963777384502	0.923371605772873	86
2000	0.0409010913985787	0.779640052624422	1348	20073	0.9227642229655	42			69.9470000000001	-2.87403452933787e-05		0.0289999999999964	infill_ei	0.608000000000175	0.000749738701044108	0.922074096804464	62
1745	0.051416385384418	0.739612928574605	2847	20006	0.922756077398995	32			61.6390000000001	-0.000197773249183851		0.0289999999999964	infill_ei	0.485000000000127	0.000420341324837488	0.923165630096885	52
1058	0.0635990147502428	0.788620634203377	2986	20010	0.922755503641938	48			40.3089999999997	-2.91527227386391e-05		0.0779999999999745	infill_ei	0.463999999999942	0.000925229351309151	0.921829788444905	68
1579	0.0513771059175484	0.61229964751879	2591	20020	0.922720079346142	88			70.4629999999997	-8.22108935164557e-05		0.0760000000000218	infill_ei	0.569999999999709	0.000351071539255924	0.923051421330678	108
1891	0.0201278969498842	0.352899117399089	2749	20032	0.922703015276163	51			108.986000000001	-0.000135849419079105		0.0360000000000582	infill_ei	0.476999999999862	0.000656869667309372	0.922878519377514	71
1960	0.0205175873062873	0.827704994969319	1454	20000	0.922702227475023	80			70.3380000000007	-0.00016410102613676		0.0780000000004293	infill_ei	0.568000000000211	0.000327088980070731	0.923250545356628	100
1585	0.0446030531941288	0.434291360163371	2909	20007	0.922658937059163	27			104.225	-0.000162910763692005		0.0409999999997126	infill_ei	0.617000000000189	0.00131624185919433	0.922077444047621	47
1999	0.0205741333550829	0.771435743854065	2576	20004	0.92264324049305	92			71.7939999999999	-5.84104277370923e-05		0.0879999999997381	infill_ei	0.591000000000349	0.000373413288368447	0.922946867896268	112
1620	0.0596089211356168	0.746282419278249	28	20046	0.922635954075712	21			58.069	-0.000146223393922102		0.0229999999999109	infill_ei	0.566000000000031	0.000482964702225957	0.922692019035327	41
2000	0.0416852620921203	0.456130874421564	2330	20011	0.922623881394844	33			122.201	-0.000112806298957506		0.0289999999999964	infill_ei	0.613999999999578	0.000793624119849286	0.92255059005802	53
1694	0.0392382849386882	0.847229662096653	339	20005	0.922619133778161	19			59.8419999999999	-0.000157352275234847		0.0229999999999109	infill_ei	0.423000000000002	0.000870050096837122	0.922308994534847	39
964	0.108051634426479	0.829559536668612	2999	20013	0.922614635879576	86			37.4670000000006	-6.61131305543887e-05		0.0700000000006185	infill_ei	0.576999999999316	0.000566043052762632	0.922726025602514	106
2000	0.049748238938845	0.350013787846591	23	20042	0.922603627473456	70			113.379	-0.000177715864135776		0.119999999999891	infill_ei	0.54700000000048	0.000773811982006363	0.92287679938293	90
1584	0.0858957052070343	0.35112857265397	2223	20025	0.922603297488827	41			90.3810000000003	-6.93449805804143e-05		0.0340000000001055	infill_ei	0.608999999999924	0.00052119885149758	0.922721960083375	61
1434	0.0667097858020259	0.726050698990744	626	20003	0.922599450640996	17			53.0819999999999	-0.00025027666027058		0.0270000000000437	infill_ei	0.435999999999922	0.00079852120173536	0.92264597940503	37
1400	0.0442147421155378	0.572694022054049	2994	20030	0.922589078421456	84			94.1350000000002	-0.000139870191481115		0.0740000000005239	infill_ei	0.735999999999876	0.000379554577955216	0.923164378848524	104
2000	0.0318210360196664	0.675986736473196	357	20016	0.922560818656784	43			69.2910000000002	-5.76792566146553e-05		0.0340000000001055	infill_ei	0.619999999999891	0.000601177820748329	0.922552572005825	63
1509	0.0200966770047548	0.848952466081248	2838	20015	0.922552331214312	67			55.942	-0.000171118468297817		0.0579999999999927	infill_ei	0.55199999999968	0.000463194764992556	0.923160054129132	87
1056	0.020835327938771	0.687089133926871	396	20031	0.922522100460372	60			47.5869999999995	-8.19380386494184e-05		0.0529999999998836	infill_ei	0.501000000000204	0.000617382648857249	0.922729239410998	80
1564	0.0425255055270986	0.773646090705629	552	20008	0.922493492874064	49			56.8300000000004	-2.3707833353209e-05		0.0450000000000728	infill_ei	0.480999999999767	0.000120235299721992	0.923127710174549	69
