num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
2182	0.0361626210273456	0.273885687917692	1373	8	0.941369666107318	85			431.499	-0.00132375717358752		0.129000000000815	infill_ei	0.53099999999904	0.00180398553402901	0.942080865739874	105
1281	0.0356773610892925	0.353895894556194	1890	22	0.941086155359635	20			400.361999999999	-0.00103254491776446		0.059000000001106	infill_ei	0.40599999999904	0.00201926585872062	0.940709870570563	40
1089	0.0302339298198632	0.190002351608659	1180	4	0.940626473762158	42			280.926	-0.000256037310672272		0.0460000000020955	infill_ei	0.46900000000096	0.00215037789846436	0.93935422833078	62
1400	0.0352189390544754	0.363891125351214	1908	16	0.940512702395151	48			405.138999999999	-0.00068272751543729		0.0720000000001164	infill_ei	0.459999999999127	0.0008395383042732	0.941640709890183	68
1490	0.0328560774023621	0.193405522526217	1700	5	0.940290537820722	6			332.421	-0.00101728805856508		0.0239999999994325	infill_ei	0.372000000000298	0.00125192938602046	0.939708440986152	26
1402	0.0357512192162208	0.26767271235809	1650	16	0.94013489525468	12			358.404000000001	-0.000562096825852349		0.0259999999998399	infill_ei	0.382999999999811	0.0015309406135958	0.940190616765443	32
1222	0.0337480863864709	0.360565405841211	1994	13	0.939984207869202	15			383.027	-0.00156643484774037		0.0270000000000437	infill_ei	0.391999999999825	0.00116639212011664	0.941803549119772	35
2043	0.035701295170889	0.978976265808402	962	43	0.939956041268502	31			454.274000000001	-0.000246169296231869		0.0360000000000582	infill_ei	0.424999999999272	0.00241683393445168	0.938929611853234	51
2016	0.0359991744408117	0.869113192597794	1381	25	0.93960937369788	53			456.366999999998	-0.000200747469571248		0.092000000000553	infill_ei	0.474999999998545	0.00260423093617455	0.938376443031907	73
616	0.0294148902815538	0.178667264266947	1107	3	0.939528747599766	64			210.344000000001	-0.000267605315773095		0.0519999999996799	infill_ei	0.515999999999622	0.00181213073577821	0.939853125244391	84
851	0.0302794625010757	0.328431458703104	1474	1	0.939462442327988	75			278.109	-0.000306121278167382		0.0840000000025611	infill_ei	0.520999999997002	0.00200364258221314	0.939763533568501	95
1277	0.032944845112254	0.324892703742631	1540	21	0.939286227308019	16			376.548000000001	-0.00162907108881068		0.0280000000002474	infill_ei	0.397000000000844	0.000834844666570655	0.941911327614099	36
584	0.0329926529837993	0.255817056136304	1629	9	0.939139498762195	11			216.370999999999	-0.0014222560605799		0.021999999999025	infill_ei	0.380000000001019	0.00157161379396742	0.941517326185943	31
1465	0.0268510853927807	0.167812245301307	1504	2	0.938882560328447	1			356.497	-0.000501302473092969		0.198999999999614	infill_ei	0.375	0.000632489672047198	0.936173190169061	21
1464	0.0327142633830063	0.157844099215584	1009	4	0.938781408064574	8			300.779	-0.000364339483616111		0.0180000000000291	infill_ei	0.376000000000204	0.00120390597943851	0.940037499212277	28
829	0.0354215718766777	0.222395949393276	1691	5	0.938744866974506	41			238.272000000001	-0.00040221043636005		0.0400000000008731	infill_ei	0.44999999999709	0.00170864807599481	0.940427094901138	61
1664	0.0811764688481729	0.92182061029344	827	26	0.938565897505606	78			251.219000000001	-5.04498452848132e-05		0.0339999999996508	infill_ei	0.596000000001368	0.00344557799644308	0.934918857077546	98
1275	0.0315230964040518	0.202077977668843	1990	10	0.938526911761123	9			345.046	-0.000418201487936425		0.0199999999995271	infill_ei	0.372000000000298	0.000964060316488431	0.940355961405564	29
