num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
1902	0.0362592858129196	0.837591330380947	1141	2216	0.93210112271017	87			413.359999999986	-4.02396307007646e-05		0.0599999999976717	infill_ei	0.420000000012806	0.00495386434717918	0.937499128497656	107
1953	0.0181447917381748	0.319154862511161	980	6712	0.931619322645849	62			341.839999999997	-6.65883735016339e-05		0.0199999999895226	infill_ei	0.389999999999418	0.00503876760755815	0.938264984646841	82
1397	0.0131948952509179	0.286828173090718	326	7862	0.931177277846847	80			221.889999999999	-4.72509338638268e-05		0.0500000000029104	infill_ei	0.59000000001106	0.00497581587241641	0.937746069795453	100
2492	0.0432649857713345	0.531436610045101	720	6742	0.931161783696064	69			431.569999999992	-5.62330649991296e-05		0.0500000000029104	infill_ei	0.339999999996508	0.00508012598992536	0.937838922599982	89
2813	0.0846424428964693	0.104953215668483	1418	3497	0.931009433014343	89			445.070000000007	-3.82039759265651e-05		0.0400000000081491	infill_ei	0.459999999991851	0.00495153116436361	0.937409521823007	109
1171	0.0700058601466145	0.729463030641063	251	6578	0.930939186434913	63			125.080000000002	-6.55234405420234e-05		0.0299999999988358	infill_ei	0.420000000012806	0.00506078867764853	0.938183939988292	83
331	0.0783663177479347	0.418111449140842	1861	7323	0.930899686699991	49			67.560000000005	-9.33083578269656e-05		0.0199999999967986	infill_ei	0.5	0.00514998825422866	0.938713871295931	69
2063	0.0497641619719811	0.843813851180039	1672	7692	0.930596769281892	64			217.510000000009	-6.49424674282141e-05		0.0400000000081491	infill_ei	0.379999999990105	0.00509193055726153	0.938096653800901	84
362	0.060798944648977	0.190823329882662	688	7776	0.930288646761182	44			54.7200000000012	-0.000107579072388058		0.0299999999988358	infill_ei	0.459999999999127	0.00513183124581649	0.93905460902332	64
544	0.0292825320551094	0.142931549060103	331	7079	0.929142492784936	0			38.8999999999996				initdesign				18
63	0.0637684060287833	0.870263273833543	223	4206	0.92698382954474	98			10.2900000000081	-3.85617065292089e-05		0.0599999999976717	infill_ei	0.730000000010477	0.00498537696810516	0.937345244253338	118
505	0.00562364597548111	0.975896187229503	898	2962	0.925483117825067	92			88.75	-3.91201923984447e-05		0.0299999999988358	infill_ei	0.470000000001164	0.00495978985406513	0.937433105263881	112
52	0.00508702775406798	0.777499839148226	178	374	0.924498955337045	30			28.1800000000003	-4.97245653606672e-05		0.0799999999981083	infill_ei	0.639999999999418	0.00410460123630748	0.939835275016489	50
73	0.0476446001295878	0.854677632005873	100	6070	0.922842407870136	0			5.97000000000026				initdesign				15
350	0.00839658535265824	0.994821316112725	1632	4686	0.921724933769059	0			34.4400000000005				initdesign				20
