num_leaves	num_iterations	learning_rate	feature_fraction	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
691	2997	0.0202458973493048	0.285183678377783	1494	0.928681860867414	66			66.4700000000003	-0.000682675548347897		0.069999999999709	infill_ei	0.460000000000036	0.000430569403810394	0.928861284765162	86
694	2034	0.0229000788880269	0.53681857622687	1794	0.928189599501872	7			53.11	-0.000751460366546972		0.00999999999999091	infill_ei	0.240000000000009	0.00140356189629927	0.927631901692211	27
833	2994	0.0101591958168257	0.227357947572117	1987	0.928157255238893	36			96.1199999999999	-0.000920466908325762		0.0500000000001819	infill_ei	0.329999999999927	0.00115702336385462	0.928926302926145	56
830	2951	0.0130620564660184	0.290962381057501	1744	0.927909469978394	40			91.0300000000007	-0.000434737906832884		0.0399999999999636	infill_ei	0.409999999999855	0.000446724041587296	0.928576642068677	60
1397	2998	0.0238015653660893	0.25585212021221	1991	0.927884882096848	43			46.2600000000002	-0.00083685989432748		0.0300000000006548	infill_ei	0.349999999999454	0.000857074965871709	0.928935615548272	63
311	2996	0.0242415480134156	0.338698871277406	1618	0.927876842165324	14			50.0300000000002	-0.00108917062476544		0.0499999999999545	infill_ei	0.269999999999982	0.000824841351953287	0.929238939446303	34
1930	2904	0.0101193209077103	0.213054990063021	1968	0.927483139305654	53			127.34	-0.000688231019291114		0.0500000000001819	infill_ei	0.449999999999818	0.00204498672303812	0.927920267337705	73
735	1174	0.0225688136048565	0.338942723386527	1882	0.92748105476107	73			62.6100000000006	-0.000154531409287958		0.0999999999985448	infill_ei	0.5	0.00150759269733456	0.927341853957229	93
49	2994	0.0344585527100675	0.257914413953215	1463	0.927390402832951	52			46.8900000000003	-0.00148486898481498		0.0399999999999636	infill_ei	0.470000000000255	0.00135664597406008	0.929564269679897	72
429	1930	0.0101878529550563	0.280889355388075	1705	0.927283238183721	5			97.84	-0.000724076202133197		0.00999999999999091	infill_ei	0.240000000000009	0.00190103761013542	0.926885239001572	25
199	2018	0.0249904121613151	0.492725152773844	1524	0.92721008620983	24			58.1199999999999	-0.000457751770938378		0	infill_ei	0.299999999999727	0.000733578877270558	0.928475802154065	44
1041	2359	0.0220361710694373	0.568317251218319	1652	0.927193511601426	56			74.9700000000003	-0.000272730485045346		0.0799999999999272	infill_ei	0.480000000000473	0.000702337966476057	0.928174547158873	76
1992	1951	0.0232218209189444	0.544199327873872	2330	0.927058673830208	44			62.7000000000007	-0.00035542741358547		0.0299999999997453	infill_ei	0.4399999999996	0.00157244049475122	0.92754039045457	64
666	2685	0.0246966286299492	0.199683281318699	1742	0.927027935094848	16			44.22	-0.000557285987524148		0.0299999999999727	infill_ei	0.25	0.000686426747016253	0.928641770797029	36
735	2172	0.0264664088529081	0.536104123846155	2083	0.927005565863522	57			48.4499999999998	-0.000319605108292766		0.0799999999999272	infill_ei	0.480000000000473	0.000479086892152273	0.928407635949012	77
585	2999	0.01831453674058	0.682600361082316	1792	0.927004350354566	21			51.1000000000001	-0.000386506110168581		0.00999999999999091	infill_ei	0.279999999999973	0.00135358089605642	0.92784849890691	41
1844	2261	0.0246640183697537	0.100270358498594	1584	0.926958556096866	74			75.7699999999986	-0.000261818468649262		0.069999999999709	infill_ei	0.540000000000873	0.00137262592951194	0.927963748226614	94
1542	2125	0.0154434036475671	0.342682319953554	1271	0.926954913799346	0			89.42				initdesign				15
655	784	0.0205657050123931	0.133579607296849	1713	0.926921029475766	67			63.7699999999995	-0.000131721411010413		0.0599999999994907	infill_ei	0.520000000000437	0.00199064545867083	0.926455678928379	87
2019	2208	0.0342873028436932	0.849712675336066	1550	0.926900678298526	27			40.4100000000003	-0.000192254851981161		0.0100000000002183	infill_ei	0.299999999999727	0.00209104297100778	0.926207823630674	47
859	516	0.0377449801563206	0.389211071708849	1943	0.92687458271079	75			37.1099999999988	-0.000116121864244489		0.0599999999994907	infill_ei	0.570000000001528	0.00115270188742241	0.927646353948236	95
805	2280	0.0225482802884401	0.414547642624194	2453	0.9268216990743	45			50.5	-0.000985526224580924		0.089999999999236	infill_ei	0.360000000000582	0.00106123950509969	0.929049944874047	65
553	2413	0.0541472376844692	0.523099115462151	1522	0.926769660026496	12			30.98	-0.000414427653159609		0.0199999999999818	infill_ei	0.25	0.000947966121945429	0.928260002315334	32
1293	3000	0.0133760732993611	0.53391583427052	1598	0.92676372643117	15			93.0999999999999	-0.000315331927744897		0.0199999999999818	infill_ei	0.259999999999991	0.00138827372059552	0.927620929040502	35
176	2719	0.0233347781850966	0.652854472030012	1086	0.926679726865873	19			46.54	-0.000803622608158455		0.0199999999999818	infill_ei	0.259999999999991	0.00138097893652195	0.928637524976324	39
999	2119	0.0221527214863425	0.69354796047393	1154	0.926677363672723	49			51.7799999999998	-0.000531446157887199		0.0799999999999272	infill_ei	0.380000000000109	0.00108372389378875	0.928375160623929	69
1705	2972	0.0234556694248186	0.853942679596464	1044	0.926669688877836	70			64.9400000000005	-0.000284104593561301		0.069999999999709	infill_ei	0.549999999999272	0.00152368992515751	0.92786280480154	90
1030	2150	0.010153085401235	0.239857659802699	2320	0.926662833203293	47			98.7299999999996	-0.000348455197746419		0.0499999999992724	infill_ei	0.390000000000327	0.00109125734795714	0.928003132079673	67
985	1751	0.0100278533404608	0.427957661447342	1796	0.926558481145668	10			101.93	-0.000329346538065362		0.0199999999999818	infill_ei	0.25	0.000776755507704744	0.928227782694125	30
449	2032	0.010123134447984	0.615517668613178	2024	0.92646036832688	11			88.7000000000001	-0.000561668687824404		0.0199999999999818	infill_ei	0.279999999999973	0.000815636311840768	0.928586563845449	31
1210	2745	0.0322716130968569	0.68231694888553	2106	0.926338126003751	42			33.5799999999999	-0.00070254094814272		0.0300000000006548	infill_ei	0.329999999999927	0.00128025013893474	0.928536020268453	62
2043	2979	0.0270496288963619	0.543168237749678	967	0.92632435773524	31			62.5300000000002	-0.000305642931282833		0.0300000000002001	infill_ei	0.449999999999818	0.00155360623265988	0.927407421660791	51
16	2994	0.051777533282116	0.301397913913754	1652	0.926288325669707	58			27.9200000000001	-0.000310457892840928		0.0800000000008367	infill_ei	0.479999999999563	0.00153268225177299	0.927446708683902	78
525	2744	0.024810198673002	0.855196831337694	1779	0.926192722381975	55			40.6399999999994	-0.000198071325404472		0.0500000000001819	infill_ei	0.489999999999782	0.00131709762347207	0.927307693551312	75
949	2999	0.0152179174931359	0.100353698677792	4635	0.926018193988386	50			91.9200000000001	-0.000125649420203723		0.0399999999999636	infill_ei	0.360000000000582	0.00262550230520204	0.924838320472214	70
2048	2309	0.0289056981091677	0.859612564887351	2339	0.92596023468632	62			39.4100000000008	-0.000492735716127998		0.0299999999997453	infill_ei	0.449999999999818	0.00211523747228491	0.927358834486528	82
372	2975	0.0105682748417978	0.358897074636177	1869	0.925902713889661	41			93.1199999999999	-0.000856320590630604		0.0300000000006548	infill_ei	0.329999999999927	0.000628196181920954	0.929018483106944	61
1034	3000	0.0203316614555179	0.131156330391142	2314	0.925880779359332	80			70.5300000000007	-0.000553496789073209		0.070000000001528	infill_ei	0.619999999998981	0.0013452115008767	0.928715201317783	100
586	3000	0.0187732347599003	0.514716680042351	916	0.925798592695955	37			67.0999999999999	-0.000493298530553356		0.0300000000002001	infill_ei	0.329999999999927	0.000719950874956922	0.928536380575876	57
2046	2997	0.0259643684346235	0.998043650847712	1540	0.925795145075758	38			46.4299999999998	-0.000270640327973183		0.0199999999999818	infill_ei	0.329999999999927	0.00163459654891403	0.927190220820621	58
1922	2628	0.010270890061397	0.677313627618798	1664	0.925687417204365	54			115.58	-0.000455709993896274		0.0799999999999272	infill_ei	0.420000000000073	0.00124642667898592	0.92810418044509	74
1976	2995	0.0108438951014979	0.111580644224507	4160	0.925676014446264	63			145.92	-0.000143377434855648		0.0799999999999272	infill_ei	0.5	0.00259475521774298	0.92505670109414	83
1109	1987	0.0508152698614851	0.452888380194983	1727	0.925625475794493	13			32.29	-0.000685204065503021		0.0199999999999818	infill_ei	0.25	0.000982186315154687	0.928680458122064	33
2039	2113	0.0541502558990007	0.897829455394086	1422	0.92555719844561	46			29.1400000000003	-0.000303553478731314		0.0100000000002183	infill_ei	0.380000000000109	0.00164897938559707	0.927289889416969	66
1489	3000	0.0581031640398566	0.442876645233003	1983	0.925533575365347	4			33.77	-0.000690351841767825		0.0100000000001046	infill_ei	0.25	0.00206034642539484	0.926676738295581	24
594	2124	0.0101189378019044	0.999327991947018	1219	0.925525034121295	8			82.08	-0.000348738265068556		0	infill_ei	0.230000000000018	0.00202323585529106	0.927002688552775	28
713	293	0.0515129210354499	0.534481192166472	3638	0.925433626816767	0			23.72				initdesign				8
422	599	0.063004433785829	0.509357025203012	2873	0.925431259695644	61			24.9699999999993	-0.000345336741981594		0.0800000000008367	infill_ei	0.449999999999818	0.00224181624711514	0.926720825701877	81
1165	316	0.0222784795634096	0.597836770009498	2471	0.925413374399827	65			33	-0.000134546925992661		0.169999999999163	infill_ei	0.5	0.00179101699222386	0.926302219347517	85
285	503	0.0628274845290676	0.37306007655255	1563	0.925381477625406	51			28.6599999999999	-0.000203412153769275		0.130000000000109	infill_ei	0.400000000000546	0.00238341853945529	0.92583637252933	71
256	2242	0.0271273022535741	0.422533153300708	2489	0.925325283040952	23			43.5799999999999	-0.000380434456505055		0.0499999999997272	infill_ei	0.260000000000218	0.0011291200443545	0.928041860017484	43
705	1634	0.0328622486547383	0.730042524576807	1650	0.92529112830616	32			27.27	-0.0001087668340223		0.0599999999999454	infill_ei	0.360000000000127	0.00104999412150155	0.927262394772038	52
