min_sum_hessian_in_leaf	learning_rate	feature_fraction	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	bagging_freq	num_iterations	max_depth	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.095070818238125	0.0309213122916794	0.341190899089889	0.480641976351784	0.597766779506143	0.554334980483263	0.0394644596902655	7	2044	-1	83	29	0.94437934596282	99			374.389999999999	-0.00760167595236015		0.779999999998836	infill_ei	1.26000000000022	0.0351341708095407	0.9279648681421	147
0.0257841366843956	0.0270484205600454	0.669505392200082	0.853723910334103	0.214310858223722	8.50773478704384	0.158633491205833	2	2886	10	1837	182	0.943486508004713	36			474.69	-0.0136206971489548		0.309999999999491	infill_ei	0.860000000000582	0.0398126747812299	0.936016986136658	84
0.0188539603386264	0.0424540258138528	0.934306041872038	0.721390093871999	1.20871336263424	8.1591951854692	0.000679127208190022	2	1662	11	316	183	0.942120150815802	59			390.06	-0.0107730325706644		0.390000000001237	infill_ei	1.04999999999927	0.0338890303044514	0.937583930770005	107
0.0523320980472429	0.0209547031348871	0.635360455920668	0.900591299879925	1.45180302330834	7.81318976179705	0.288501615899115	1	1313	10	1095	180	0.941506235728248	45			215.08	-0.0117148118853727		0.600000000000364	infill_ei	0.920000000000073	0.0351102653196591	0.938635197693453	93
0.0323536373640351	0.0241525953251317	0.952090181677551	0.982737728047054	1.24426057078687	5.45332515356967	0.00304149829138119	5	1362	8	580	374	0.941500912390887	50			158.209999999999	-0.0104574048637793		0.579999999999927	infill_ei	1.01000000000022	0.0431404183087583	0.927701411591045	98
0.0155716784628425	0.0450628307164533	0.404367127731158	0.771314088787577	2.26210918518626	5.70806241998355	0.0425411523079193	1	2975	9	73	4	0.94142610650898	79			416.92	-0.00794331196241594		0.649999999999636	infill_ei	1.11000000000058	0.023392737923709	0.940562841411772	127
0.0803080464899348	0.0258528068588833	0.25277741187608	0.708124541696619	2.50792883882215	8.05052570179748	0.103717311797666	1	2922	7	661	87	0.940866686888838	52			366.17	-0.0111353792967333		0.489999999999782	infill_ei	0.979999999999563	0.0424961813028118	0.930208430708688	100
0.0160676440716684	0.073173514427847	0.68579004968808	0.841871266812294	1.6707007861807	9.69179089608657	0.00350203877482438	7	1801	12	874	163	0.940767365797651	33			331.860000000001	-0.0128552920170208		0.289999999999964	infill_ei	0.860000000000582	0.0470118899585834	0.92634728804716	81
0.0374441265930971	0.0399266706652591	0.867233252439311	0.571981020076314	1.49070282926579	9.31267939677868	0.0256796334474331	1	2749	8	895	855	0.940569494286953	73			222.02	-0.00867364044798702		0.540000000000873	infill_ei	1.13999999999942	0.0300078984393117	0.936185823965005	121
0.0464516839919436	0.0570029162333878	0.712994794439836	0.947248954099062	0.0737027417683487	5.24160619373189	0.300513347706133	7	2365	8	1149	11	0.940321461582177	51			130.690000000001	-0.0112634655672986		0.329999999999927	infill_ei	0.940000000000509	0.0306568271275521	0.941501576757635	99
