num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
1540	0.0113598412651267	0.536282418870762	728	20	0.943344836945097	29			562.776	-0.00053131932415921		0.0389999999997599	infill_ei	0.443000000000211	0.000820197523163337	0.942678737062062	49
1434	0.0105806381646029	0.4149549228623	544	6	0.942329097941457	17			414.009	-0.000917320491328547		0.185000000000002	infill_ei	0.453000000000003	0.00168246977840947	0.942161530556799	37
1191	0.012873161666244	0.44831500163506	649	2	0.942149044996172	21			369.668	-0.000549616464061968		0.0349999999998545	infill_ei	0.415000000000418	0.000756626665305014	0.942738393723908	41
1453	0.0100220876101343	0.586096755744092	880	16	0.942119328191335	18			605.943	-0.000690717296504996		0.0260000000000105	infill_ei	0.427999999999997	0.00203518140428976	0.942073948016574	38
1148	0.0100229652417349	0.302767357681395	481	13	0.941716082929947	12			1709.11	-0.00105076433730371		0.0499999999992724	infill_ei	0.369999999998981	0.000874622313843548	0.942702166796689	32
1190	0.0195737423587492	0.421747358014772	417	3	0.941707074381838	6			1632	-0.00124466709188836		0.0200000000004366	infill_ei	0.329999999999927	0.0010256095201438	0.941302060425322	26
1437	0.0144565446659362	0.312299259083403	775	5	0.941690351435963	27			416.32	-0.000715937398444624		0.0280000000002474	infill_ei	0.449999999999818	0.00165580444274569	0.942437026380813	47
1508	0.0100501381981482	0.535375247041352	1362	23	0.9416255907732	19			743.915	-0.000535559479533311		0.0419999999999163	infill_ei	0.420000000000073	0.00202535682628479	0.941709080905785	39
1441	0.0100568784593953	0.46156987621454	1144	28	0.941499376667413	20			613.937	-0.000418130637291529		0.0930000000000746	infill_ei	0.421000000000049	0.00120502737453907	0.942198221339691	40
1108	0.0162137308222178	0.394404375478946	330	6	0.941060842201431	13			1215.3	-0.00113232350873073		0.0500000000029104	infill_ei	0.359999999996944	0.000756933651075978	0.942824346024668	33
1970	0.0173157239933057	0.314597969088725	685	1	0.940936565194766	24			448.047	-0.000764785972054198		0.0239999999998872	infill_ei	0.413000000000011	0.00240573115526034	0.941910140062437	44
1221	0.0192567319413692	0.330230177197184	571	39	0.940850310665449	30			313	-0.000662397414350334		0.0349999999998545	infill_ei	0.447000000000116	0.00132221029502466	0.943595725368992	50
1166	0.0116511703028705	0.507603814230271	262	6	0.940747638331857	10			1087.41	-0.000213133058285083		0.0499999999992724	infill_ei	0.380000000001019	0.000678648589433674	0.941582804392366	30
1781	0.0104303682741909	0.519862788469718	878	2	0.940533824543191	26			661.931	-0.000403164238540495		0.0299999999997453	infill_ei	0.402000000000044	0.00180048453973862	0.941574490666986	46
1031	0.0291265085611416	0.221805163628647	365	24	0.940120870070728	3			1165.89	-0.000336878891142413		0.0299999999997453	infill_ei	0.329999999999927	0.00150956972946355	0.93946084988476	23
1150	0.047979709634958	0.460573910106169	511	4	0.940096923181516	2			1199.58	-0.000760330405512873		0.0100000000002183	infill_ei	0.319999999999709	0.00215350560576905	0.934899345706543	22
1483	0.0101764727658215	0.999819583466864	1995	17	0.939845446835115	14			7242.5	-0.00014044989940858		0.0599999999976717	infill_ei	0.360000000000582	0.0050143517772572	0.934095304915449	34
1145	0.037839272034815	0.243247616721922	775	11	0.939472877778153	4			1642.11	-0.00107996390489258		0.0499999999992724	infill_ei	0.3100000000004	0.00111511041430099	0.941080519575763	24
1439	0.0103753846810079	0.616063701444292	1782	5	0.939411653560573	28			762.723	-0.00103310173326141		0.0509999999994761	infill_ei	0.438000000000102	0.00233623956037673	0.942524720944396	48
1224	0.0265900302074445	0.459377678160022	423	1	0.939325483826644	11			1676.07	-0.000184307444608252		0.0200000000004366	infill_ei	0.340000000000146	0.000400101450113398	0.941754239008968	31
1249	0.0591588345106429	0.405950760686532	742	4	0.938756250583776	25			237.484	-0.00116407314062063		0.0270000000000437	infill_ei	0.405999999999949	0.00145101098145058	0.94326614422045	45
1183	0.0103816584697566	0.180874671688297	298	13	0.938214000688653	15			1111.12	-0.00060404136524081		0.0400000000008731	infill_ei	0.599999999998545	0.00115314830246695	0.941980079793453	35
1175	0.0105462781447864	0.405670925028026	1515	56	0.93800600080006	16			5554.19	-0.000332246701035529		0.0299999999988358	infill_ei	0.389999999999418	0.00267583881194875	0.939624780184645	36
1485	0.0104891230086801	0.413247827321002	510	998	0.93740950779276	23			224.076	-0.000160580778197616		0.0479999999997745	infill_ei	0.402999999999793	0.00159672284595096	0.940893242468583	43
1090	0.0100443214013271	0.88278354462362	1388	1	0.936009325621184	7			4535.17	-0.000125196903301621		0.0100000000002183	infill_ei	0.3799999999992	0.00268312611004408	0.938250091225177	27
876	0.053610111210396	0.114564964086805	452	2	0.93540493067918	5			1159.08	-0.000612542660322123		0.0200000000004366	infill_ei	0.329999999999927	0.00139400278275345	0.940230278181193	25
1170	0.063516622759974	0.750647494022194	309	915	0.93510474331565	0			549.97				initdesign				17
1609	0.0316910679191915	0.157457204071362	85	644	0.934931166887773	0			504.69				initdesign				10
1571	0.0103387273149611	0.935682947475053	1223	1029	0.934439536458974	22			197.454	-0.000326342204184125		0.0760000000000218	infill_ei	0.407000000000153	0.00294280910406869	0.9398414079857	42
1464	0.0645446338714543	0.671792343695386	143	730	0.934428446070861	1			733.22	-0.000732379740600472		0.0600000000004002	infill_ei	0.350000000000364	0.00149326681231984	0.935360601649867	21
453	0.0918943722704494	0.35636283913126	1443	7048	0.932240232200114	0			77.71				initdesign				2
1784	0.0999336121704409	0.271309086053467	1747	6055	0.932077860021294	0			285.51				initdesign				16
1146	0.0102699203847862	0.347266332324059	440	4648	0.932053949782127	8			211.920000000002	-0.000161496710775575		0.00999999999839929	infill_ei	0.430000000000291	0.0021845060245467	0.939387037225608	28
90	0.186974674965891	0.646811985316894	1964	2511	0.931894020764419	0			24.75				initdesign				18
623	0.121111822013571	0.438186534292251	465	6461	0.931881159318205	0			111.61				initdesign				20
1305	0.0756166773412304	0.964706210982728	924	7843	0.931835908428821	0			189.78				initdesign				6
1667	0.179749790772087	0.550546716701639	955	3230	0.931529738347872	0			434.97				initdesign				7
975	0.139663107009122	0.324638757714969	1280	1249	0.93137457492544	0			407.77				initdesign				8
750	0.166749690162119	0.863901959106235	1431	1882	0.931239680831753	0			241.01				initdesign				3
341	0.0416206580244696	0.527801121195693	1905	7209	0.931077930775721	0			69.25				initdesign				12
1893	0.224810267905946	0.388585362482293	1718	4223	0.930951647019238	0			423.51				initdesign				5
600	0.149626501900333	0.923774930980333	692	5017	0.930872673695749	0			102.41				initdesign				4
260	0.200002416636646	0.999174556854458	2048	7995	0.930189812818295	9			40.0800000000018	-1.54280859854163e-05		0.0299999999988358	infill_ei	0.380000000001019	0.00382497980443039	0.933036566853863	29
1051	0.212096320523656	0.688819879668191	356	5646	0.929919753590278	0			176.15				initdesign				1
1977	0.238016517800846	0.791855269229481	1140	90	0.929018702075287	0			697.84				initdesign				19
1391	0.253635322991793	0.886144530364094	742	5440	0.928525122480793	0			231.61				initdesign				14
1490	0.265881931404686	0.218029615655579	199	4758	0.928324355999463	0			233.48				initdesign				13
220	0.287244428251018	0.609586184404075	1042	2333	0.927941501938628	0			62.48				initdesign				9
870	0.282084491342789	0.136418270552531	1614	3730	0.926961006215857	0			147.96				initdesign				15
111	0.011122241531598	0.484333209850897	566	3145	0.917501521552303	0			27.8299999999999				initdesign				11
