num_leaves	num_iterations	learning_rate	feature_fraction	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
640	2385	0.023778992291508	0.844114360876808	44	0.945603653912963	61			559.725000000002	-0.00019943522248611		0.153999999998632	infill_ei	0.479000000002998	0.000928592145311202	0.944677492825923	81
674	1306	0.0207926172790013	0.428238088173401	29	0.945566605617914	95			463.411	-0.000327958331960924		0.302999999999884	infill_ei	0.546000000002096	0.0027145954803626	0.943439723915419	115
503	2319	0.0188424100130464	0.806809819013937	58	0.945092222499825	57			659.322	-0.000519746039935876		0.0979999999999563	infill_ei	0.470999999999549	0.000587924332186048	0.94509803765867	77
460	1806	0.0214742241895064	0.40991367771265	44	0.944772100844841	97			369.435999999998	-0.000359890153196736		0.226999999998952	infill_ei	0.546999999998661	0.00140424669784058	0.945143345051805	117
858	2370	0.0261667087879328	0.792053312498132	70	0.944654915184419	53			688.777	-0.000331183426194384		0.290000000000873	infill_ei	0.476000000000568	0.00171021084858469	0.943692867800745	73
845	1944	0.0346385994681502	0.458395735893004	20	0.944582743533773	88			311.433000000001	-0.000214742515958076		0.185999999997875	infill_ei	0.537000000000262	0.00376186606537748	0.941121276377249	108
633	1082	0.0228607653774902	0.796308318379794	18	0.94457113239493	38			484.091	-0.000902564004627945		0.144000000000233	infill_ei	0.436999999999898	0.00252412041366949	0.943483644414528	58
750	2174	0.0169263661882596	0.80747304337648	35	0.944482343969458	50			807.687	-0.000501501207808519		0.311999999999898	infill_ei	0.465000000000146	0.00242222260716041	0.94343139615475	70
919	1557	0.0211103239741927	0.419550342275965	24	0.944475464018659	96			505.111000000001	-0.000595346891325505		0.102999999999156	infill_ei	0.552999999999884	0.00124156572036298	0.945792307611249	116
579	2264	0.0322755228416421	0.820343657794893	20	0.944367124444917	52			372.685	-0.000471126773885816		0.092000000000553	infill_ei	0.466999999998734	0.00125257688029525	0.94451289413789	72
