min_sum_hessian_in_leaf	learning_rate	feature_fraction	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	drop_rate	skip_drop	bagging_freq	num_iterations	max_depth	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.0237548370237126	0.0789987002604037	0.579718070717887	0.76454856552827	3.03907671930482	5.00948601058955	0.405143578784492	0.204714705614695	0.678764591529775	9	2854	14	1041	508	0.938441438317678	95			959.160000000004	-0.00796795529939775		1.56000000000495	infill_ei	1.96999999999389	0.020716720871624	0.94236062605591	151
0.0260729279366953	0.097918352027337	0.431201432020294	0.504183135913999	1.07260835469828	2.32721291837144	0.932520642738604	0.216834339913893	0.773584124041941	7	1942	13	1723	135	0.938019794738203	34			496.150000000001	-0.0112095726200932		0.779999999998836	infill_ei	1.40999999999985	0.0427198984383141	0.927547862864603	90
0.0691277754510406	0.0435485456887904	0.649341867718199	0.541000022576174	5.49705692226146	2.35262283877499	0.0152601494440622	0.257797797184806	0.773554014361212	6	1570	13	1198	443	0.937962400787983	86			467.860000000001	-0.00724252021588043		2.02999999999884	infill_ei	1.86000000000058	0.0254952665103972	0.935864008430393	142
0.0353286077788367	0.0983253468301332	0.831759728185871	0.86587299887028	1.84866682619352	0.944723281486063	0.447618941871522	0.00947166213768202	0.796742826562427	4	1352	7	956	1477	0.937837325061602	0			127.5				initdesign				46
0.0300847580326252	0.052529178118644	0.849763389085745	0.873885265073185	4.37587016184237	0.946999478823711	0.0558398583150361	0.248123594656236	0.799033735766268	5	2207	14	551	4767	0.937805355292003	77			356.360000000001	-0.00878849217392919		1.28000000000611	infill_ei	1.72999999999593	0.0276809282227063	0.937535621224763	133
0.0176452612553609	0.0860246647251792	0.859029482663282	0.745760445981548	8.71465636353181	5.7771640581312	0.410802913591682	0.163549042574578	0.783095234319981	4	2595	14	1569	414	0.937205190647196	33			479.219999999998	-0.0137729963467493		0.969999999997526	infill_ei	1.44000000000233	0.0363334818503014	0.93938701713278	89
0.0134117343094839	0.0586267229213374	0.255952383866107	0.657000462619104	0.790624753478412	5.33724435929177	0.434816364501976	0.127668553451236	0.683751312565483	7	1815	14	724	2245	0.936179540855764	72			391.839999999997	-0.00925524233295429		1.58000000000175	infill_ei	1.75	0.0259238857719383	0.940130775877326	128
0.0622350709715376	0.0340426981817021	0.642852627846686	0.197214366191058	0.531701812687612	1.97729581127326	0.779418323841176	0.170978421346927	0.765764325728355	7	2876	14	1645	393	0.935915785565658	82			643.279999999999	-0.00870850974514855		1.69999999999709	infill_ei	1.79000000000087	0.031058858581777	0.934153400026089	138
0.0222970914512679	0.0779423137124138	0.3801646933917	0.533890454050688	1.04912263923477	8.33503731183818	1.43739471281103	0.206717959518331	0.437535690487404	9	2571	8	1408	270	0.935772236969474	38			1015.98	-0.0122642529140861		0.659999999999855	infill_ei	1.45000000000073	0.0401873964259246	0.932652702225806	94
0.0232098180056355	0.0912733847619227	0.482310830297645	0.906213521730312	6.05065596053471	1.433203554444	0.0660204770908138	0.10656046611014	0.794763476750162	7	2402	13	1207	5531	0.935160923179837	74			412.340000000004	-0.00789583501519732		1.48999999999796	infill_ei	1.90000000000146	0.0316818105036455	0.931389012050127	130
0.0706464893286051	0.0758708137162212	0.377412551900132	0.947213402498837	3.50444597190684	8.66076644479817	1.50869751416587	0.161217713898235	0.296110086663948	7	2337	13	602	77	0.934992993218246	96			942.529999999999	-0.00741614892351442		1.5	infill_ei	2.08000000000175	0.0317715229966533	0.930526333481243	152
0.0198641300985277	0.0502695676324813	0.281874947737894	0.516312200252402	3.14049313126246	9.75007345582467	0.348585808543668	0.208466394936597	0.587338237587607	3	2279	14	1240	1568	0.934910940165727	35			560.190000000002	-0.0149722344508193		1.16999999999825	infill_ei	1.34000000000015	0.0407778850062585	0.938193777368225	91
0.0331256498679278	0.064150329021815	0.733675323585924	0.971905575073167	9.11126369871935	8.83146587880096	0.126287376869509	0.199061126963594	0.548113120430552	9	2656	8	747	4659	0.934780434755484	97			719.730000000003	-0.00693650353958595		1.16999999999825	infill_ei	2.0199999999968	0.0308749285531446	0.930089150917289	153
0.0349731390739977	0.066406242339669	0.918981851333561	0.546872895443812	2.98562619323456	1.12597947428646	1.13020974647987	0.225709823887092	0.417840898585413	1	2446	12	1655	1664	0.934630005020816	52			826.359999999997	-0.0116961809830964		1.16999999999825	infill_ei	1.4800000000032	0.0348938129269971	0.936153421001556	108
0.0101566999691652	0.0970016034462658	0.914327190770903	0.852174151722392	0.886597458481595	7.80603459882166	2.03785815826317	0.0696353535229855	0.761869863117124	6	2488	12	1026	574	0.93456408803946	49			301.880000000001	-0.0116513319445018		0.93999999999869	infill_ei	1.43000000000029	0.0351895375791389	0.935789746875406	105
0.0459976958210046	0.0731506886929509	0.537969674096184	0.947883220289925	5.53982448777595	4.75327950510402	0.0812016601374567	0.0274880314721146	0.784383691897971	5	1551	-1	528	7122	0.934114162133323	75			199.870000000003	-0.00834040745668456		1.61000000000058	infill_ei	1.71999999999389	0.0358120628142008	0.92831189402109	131
0.015208167484159	0.0157135862703248	0.918729274964915	0.786329055796074	5.31154613278112	8.79198674612255	1.55135173427523	0.137046089928712	0.467012868004503	3	2949	9	1481	657	0.934093150088226	23			1052.58	-0.0126596193020369		0.81000000000131	infill_ei	1.27000000000044	0.0410693969836611	0.929755495385874	79
0.0713155621890845	0.0979412656638701	0.531588156163754	0.984791084322019	6.71258105958399	2.61683449532314	0.395137181218987	0.292377758580645	0.37467885490379	7	1985	9	824	5021	0.933819582120733	98			578.790000000001	-0.00666404192866146		2.40999999999622	infill_ei	2	0.0293894066188242	0.930888989956256	154
0.0604314298150214	0.0840227326674371	0.800721057478982	0.628307102622669	1.32129762799212	4.56617087627907	1.95906101559676	0.10463282482104	0.638158801382102	5	1558	6	1463	1930	0.933748918076259	5			271.17	-0.0231977303793448		0.420000000000073	infill_ei	1.02999999999884	0.0583469715247998	0.937678465519808	61
0.0307732048750467	0.093730336158543	0.496942494653985	0.730547183882022	3.36261453164595	1.40221472022269	1.70395222502107	0.0714599196882425	0.474294211373608	5	2826	13	897	1040	0.933487299672159	22			754.360000000001	-0.0179099869311453		0.569999999999709	infill_ei	1.25	0.0466952056183876	0.936381817251245	78
0.066053255374775	0.0765635100247949	0.477538945507573	0.963375217160058	1.81615196727558	7.70741884354133	0.421202690817067	0.216714571360194	0.674905422082157	5	2407	12	593	7685	0.933430256213156	90			390.939999999995	-0.00801972566943802		1.26000000000204	infill_ei	1.93000000000029	0.0345529956355242	0.928727417878475	146
0.0590521150776264	0.015778885040921	0.390774706164593	0.396232315053404	0.560952787294155	1.10621051069459	0.170743131257654	0.0457388502200411	0.70243140880927	2	1077	14	1966	734	0.933320044272664	59			220.669999999998	-0.0113494578470823		1.18000000000029	infill_ei	1.58000000000175	0.0366833729004629	0.933734862104962	115
0.0467178907491176	0.0729651270270906	0.233895669788794	0.682553060548279	2.80407579088208	8.78984547020788	1.48134860328674	0.131747316384567	0.656547798727927	3	2806	13	648	230	0.933280531368436	44			543.169999999998	-0.0182408841342808		0.629999999997381	infill_ei	1.5	0.0310409091582935	0.951205043507094	100
0.0274303237214719	0.0460515968093941	0.835135430214482	0.351964815243481	0.243463379725313	8.46541204115406	0.310201528560497	0.0190150138724323	0.790436693595234	7	601	9	1378	1615	0.932761591728863	99			53.1100000000006	-0.0141538478887248		1.91999999999825	infill_ei	2.0199999999968	0.0323598798748195	0.945377514510445	155
0.0366383984613786	0.0203954224764892	0.168881780216939	0.488870861458028	2.25911935015046	3.69974137937095	0.0120752171814269	0.124071069839139	0.757713327762251	6	2946	6	1269	1115	0.932755664005817	62			429.010000000002	-0.0105932801481284		1.2699999999968	infill_ei	1.59000000000378	0.0334962981120978	0.934892765897555	118
0.0169927259547873	0.0814103665483719	0.808935081853661	0.63563104730737	4.71219894666229	2.09946799206009	0.0399501721850131	0.232097419493294	0.46812959037812	5	2759	14	616	4398	0.932750452906542	17			708.84	-0.0141712719087552		0.659999999999855	infill_ei	1.14999999999964	0.0421524095796739	0.932252331904906	73
0.00431152685969191	0.0927180628345546	0.477510068451693	0.718646547970791	3.58399806926261	8.01917872533634	0.295112015999717	0.0376646741017257	0.712360203333237	5	852	15	776	5096	0.93256350232956	12			102.110000000001	-0.0162626012998593		0.640000000001237	infill_ei	1.11999999999898	0.0412696449926689	0.93743253113324	68
0.0592929501695998	0.0804529984739023	0.418117912212928	0.841009797284265	6.35117321795601	5.58677384253145	1.70532310164001	0.170799994433639	0.781500817015635	7	2483	9	644	736	0.932404231832613	48			323.389999999999	-0.0119319693619742		1.05000000000291	infill_ei	1.5	0.0402141226551111	0.931827233260191	104
0.031048867027114	0.0420348872777472	0.858979573745222	0.605121305767235	3.70790370515341	8.97952857179313	0.891677437263919	0.0178380824034185	0.565517758986974	3	2969	11	941	5038	0.931658499239207	0			400.28				initdesign				24
0.0608749241239078	0.0513718278843045	0.363466685543086	0.484805156976893	2.5603099448005	0.393712376075886	1.17418773684714	0.214730679654348	0.796228079633508	4	2262	15	1952	3843	0.931643426778172	79			296.720000000001	-0.00901921779745186		1.71999999999389	infill_ei	1.80000000000291	0.0304349896622302	0.93552323022016	135
0.0664031975180641	0.0535131848185129	0.528596290678431	0.503511835875723	2.26669852572301	9.21023336430345	2.80436262310282	0.126844681110814	0.564276147888511	7	2311	15	1897	294	0.931544620469461	37			507.669999999998	-0.0132000343323796		0.940000000002328	infill_ei	1.34999999999854	0.040923273067532	0.934167677562935	93
0.0576155432459201	0.0986841987735295	0.91681755284296	0.823237314987122	5.69709291652691	2.45054558308685	0.0146358220965869	0.198534359858781	0.72114401162863	6	2124	4	681	7578	0.931121355949863	85			241.529999999999	-0.00798979070750949		1.36000000000058	infill_ei	1.87999999999738	0.0309464943701878	0.932395685770556	141
0.0378649287391749	0.071495813376432	0.562156772522282	0.331605134425739	3.98335773116336	0.311764669978613	1.91688323301735	0.117870332188259	0.72128333364531	6	1816	8	1785	1082	0.93109037772585	28			236.129999999997	-0.0162771958974225		0.75	infill_ei	1.29999999999927	0.0429498653127441	0.93609447197058	84
0.0176030674133382	0.0706882298277914	0.948615137530662	0.624914900887913	1.80644576438211	4.31193272801921	3.13103172087247	0.0999726099447927	0.233240219951581	1	1529	9	828	605	0.930680960122635	27			404.330000000002	-0.0180166544350881		0.639999999999418	infill_ei	1.31999999999971	0.0454891750363868	0.937574919612352	83
0.0418573069060239	0.027419361773444	0.960440816482785	0.817977946496192	2.34527787613926	2.50141549907727	1.07934996896573	0.138152560603457	0.226322528315393	5	2383	12	1286	188	0.930592078856352	71			858.869999999995	-0.0092083849308757		1.37999999999738	infill_ei	1.70000000000437	0.0326880522745276	0.933830457795865	127
0.0248185715053072	0.0845592818075898	0.866396459742294	0.536135648869465	2.67278351497365	6.49565631047478	3.14728086058472	0.234050573471672	0.261820683611474	6	2829	-1	1756	452	0.930585686791466	47			989.830000000002	-0.0118359272197642		1.22000000000116	infill_ei	1.41999999999825	0.0383617846541095	0.933331468679094	103
0.00483366496831811	0.0645417094390287	0.70282030452177	0.468594639305621	0.00332295110115002	4.34684584030039	5.12902469643471	0.166877023844662	0.487115047314104	2	2643	8	1632	720	0.930478266914004	57			550.669999999998	-0.0125506241751325		1.38999999999942	infill_ei	1.54999999999927	0.0285984613836373	0.943069189917141	113
0.00425650357248058	0.0914664470466554	0.625435385190216	0.525046541900489	4.96540499957283	4.6874296754244	2.89595111752082	0.23886251742007	0.717559781530595	5	2654	15	915	1081	0.930442153770401	53			299.360000000001	-0.012088628977198		1	infill_ei	1.52000000000044	0.030672762850362	0.940557379101757	109
0.00315981229970304	0.0700886407589652	0.192877719194344	0.693314951797667	0.793076543227884	3.58872047829798	4.25225918085745	0.280837346637079	0.770707919802874	5	2555	10	1969	955	0.930221602026701	0			255.359999999999				initdesign				43
0.00751481480797506	0.0561732402442876	0.746772314908706	0.658265446852711	9.2065058804446	0.859216641662566	2.2908614214709	0.0240955343790704	0.778761584416418	6	2326	11	1073	2953	0.930138301935312	30			149.879999999997	-0.0105584475595853		0.770000000000437	infill_ei	1.31000000000131	0.0437600549864119	0.924704928214655	86
0.0105945485372612	0.0314151242603862	0.802377790570909	0.684855704957597	8.10432396417222	1.66456707415604	0.7792749280374	0.0477267432685462	0.778430501375732	5	516	14	1367	1887	0.929985276001073	63			51.3499999999986	-0.0093345090667576		1.36000000000058	infill_ei	1.63999999999942	0.0327474779202233	0.932561507530249	119
0.00479936884337091	0.080432544418849	0.856217330626029	0.722489743004545	0.535951777752152	9.63738566131334	4.16433516729168	0.219263623731755	0.406229373204664	5	1592	15	1361	2305	0.929664650345775	20			434.640000000003	-0.0138593851352934		0.75	infill_ei	1.19999999999709	0.0369665058190054	0.936025678141343	76
0.0286329820548516	0.0397584531802345	0.984373797859593	0.498286880003063	6.76128767203596	6.98708377825472	2.09274958657776	0.0694435082221388	0.474299795937645	5	1839	8	455	266	0.929560530395985	31			372.549999999999	-0.0146717361877129		0.709999999999127	infill_ei	1.29000000000087	0.0457565434444735	0.933176879373716	87
0.0570535846129053	0.0928145273154046	0.815170028370191	0.911388159981641	4.36127802365059	4.29426130930125	3.02518298255122	0.0275876349433227	0.537823080331599	4	1553	14	380	5008	0.929213002417493	9			158.42	-0.0178391391563146		0.420000000000073	infill_ei	1.10000000000036	0.0459113568781176	0.936875603955691	65
0.0425034681614858	0.0798570282155321	0.831989022679243	0.68772039138017	9.42680769214592	4.10403985715321	3.7729434269535	0.116606445144933	0.47958177576842	2	2161	9	602	16	0.92892200945155	54			453.400000000002	-0.0112688385872149		1.38999999999942	infill_ei	1.54999999999927	0.0301870997803963	0.939273417147634	110
0.0723042219144654	0.0756144458874248	0.904753719210777	0.426142163471341	3.07764776318019	5.04010492579637	4.52181824590593	0.228439149041031	0.397097965522442	9	2149	-1	1131	284	0.928862415884736	55			539.950000000001	-0.0103079615459851		1.02999999999884	infill_ei	1.54000000000087	0.036434565149957	0.931433461334637	111
0.0363036298572937	0.0542873053349959	0.629935936751729	0.74706667903486	4.45680549283145	8.92277146190915	6.80169993972879	0.0233263732208341	0.789845561129614	3	1535	12	1391	789	0.928805064497573	64			88.3600000000006	-0.0103222673951303		1.65999999999622	infill_ei	1.68000000000029	0.0307219548038597	0.936770250256448	120
0.0802372270538624	0.0796519905341625	0.766919486163943	0.896279337509014	3.47207966804299	4.47094347699847	3.95565147971666	0.0849788670269431	0.73084749212678	5	2343	13	1577	3591	0.928779319802189	15			233.57	-0.0173373448216244		0.549999999999272	infill_ei	1.18000000000029	0.0491925606552278	0.933078516289336	71
0.0599909888000641	0.0858999412539583	0.685110701628759	0.853081523758223	9.47944996409143	6.94281104681622	2.88686239995164	0.0600070735852966	0.318109034539033	3	2790	6	1574	2061	0.928537194487773	43			721.18	-0.0118952889202532		1.05999999999767	infill_ei	1.40999999999985	0.0395019673664495	0.932409637954609	99
0.0309231971715089	0.0819140887375129	0.589040923099775	0.600944537308321	8.08529533846127	6.348296739679	0.911432806136726	0.267528200979418	0.210500311118996	10	2486	11	1274	3805	0.928502414482952	66			919.25	-0.0107538045593164		1.11000000000058	infill_ei	1.69000000000233	0.0349623976577198	0.933919190152691	122
0.0159511495791684	0.0437341256116397	0.914555403447434	0.466589114494851	1.51264403666373	6.45618783726962	0.463543727276333	0.168115702300872	0.718724403883648	6	854	4	1536	4526	0.927804687387406	60			95.5	-0.0272858272593767		1.39000000000669	infill_ei	1.60999999999331	0.0420620483466709	0.958842599550727	116
0.0186804471507878	0.0574863562255317	0.575334595330868	0.732758183531152	0.0597048345536612	5.69388902835769	3.33128647038251	0.0386513692177303	0.780583594720219	3	2991	8	1669	7460	0.927709629473572	10			277.640000000001	-0.0177939798635366		0.329999999999927	infill_ei	1.20999999999913	0.0396988630893834	0.941607444605299	66
0.0186575004807655	0.0888048091483129	0.70360484747669	0.951560224251645	8.91314195169784	6.05585688379452	1.52955293161143	0.255963048086758	0.755547334113322	5	344	12	1421	7518	0.927528430660436	0			43.0500000000002				initdesign				25
0.0766787184400256	0.0115391928256203	0.685824206655131	0.990117280764331	8.27094373954274	0.0712990221155467	2.77415466876681	0.0134670177735048	0.672770400899253	6	2076	13	910	5344	0.927500376444158	0			191.23				initdesign				38
0.0255172239675079	0.0617374665731793	0.29860959542166	0.833405232416829	3.07072486999271	7.36335701353849	4.49554319505241	0.216479658477873	0.638810841222306	4	2053	6	1110	2577	0.927293759246378	4			352	-0.0219938958606626		0.449999999998909	infill_ei	1	0.0581742832442877	0.935366908321607	60
0.0648020116073234	0.0748242845494282	0.803615711440249	0.89724408399906	5.8104655720327	5.10450638736429	3.30907162632583	0.0555008922783721	0.247120161003581	6	2587	5	1463	6678	0.926811731727247	67			722.610000000001	-0.00985083946020273		1.27999999999884	infill_ei	1.69000000000233	0.0360839949387394	0.930613609673223	123
0.0800185174798854	0.082686088966865	0.620341524155969	0.906392079971992	4.41564143100401	4.40063052585608	4.67939576924297	0.102709195166064	0.506093083926461	3	1067	4	1924	7999	0.926550583589374	0			188.94				initdesign				21
0.0337701805718912	0.0450564862928848	0.187721713782216	0.241145755525574	1.99184339075237	2.78327385984779	5.60963642022582	0.180316649750886	0.639846188862163	7	2290	10	120	137	0.926425963930253	24			243.059999999998	-0.0162448732859044		0.659999999999855	infill_ei	1.45000000000073	0.0527642066903494	0.927407517308303	80
0.0695007740800901	0.0637020945786237	0.67057837518342	0.59991598606751	0.505902667773501	2.188458811776	3.90039032296779	0.0725157889858352	0.224463134010982	8	1655	6	1792	2282	0.926059713510927	41			427.870000000003	-0.012665635266771		1.13999999999942	infill_ei	1.34999999999854	0.0391720636444112	0.934523785664349	97
0.0126027812159235	0.0394411849975013	0.494781851252656	0.241309306479988	3.62143502284208	2.57252772039133	2.1342419866768	0.140058112018017	0.533348613871323	1	656	10	1869	576	0.926023760478287	18			120.02	-0.0176196465028564		0.889999999999418	infill_ei	1.22999999999956	0.0473101563915534	0.935273144494227	74
0.030424665662212	0.0648721464814703	0.887792144954901	0.7050972016398	4.21205472164677	9.40959182795907	6.24146712367682	0.179312704309829	0.329613276239932	10	2709	4	1057	1874	0.925970748945438	73			677	-0.0226655500362033		1.09999999999854	infill_ei	1.72000000000116	0.0361833843443685	0.956632962039969	129
0.0017839857237699	0.0158842480514628	0.430620842308403	0.850025259391131	4.47523669650527	7.53628597496119	9.8626443185955	0.176636275136674	0.643783365344648	9	2154	7	803	167	0.925965175455649	0			346.469999999999				initdesign				27
0.0304396183899044	0.0785912885627432	0.574967478945348	0.496831248272393	3.16679655085026	3.41155028827328	3.79100029607149	0.0348645351140737	0.626598340552234	2	941	5	1763	4919	0.925948872286536	7			75.8899999999994	-0.022281297647621		0.559999999999491	infill_ei	1.05000000000109	0.0594042304904411	0.934946074134688	63
0.0472008937922143	0.054975519888422	0.823760785022202	0.534593008326214	1.64030344775371	3.27195188702257	11.8521636188229	0.23505939651874	0.221588440655372	7	2225	14	419	33	0.924968312686859	94			513.110000000001	-0.00756797885007992		2.48999999999796	infill_ei	1.93000000000029	0.0283300707814987	0.934489956824289	150
0.0456407368355235	0.0285486880916043	0.630626151146689	0.673273195804821	2.5814200006358	2.01997594466616	9.55576733906628	0.23924062729046	0.515797736911552	3	2580	6	685	4229	0.924716300640605	0			451.75				initdesign				2
0.0300413049403523	0.0587886241236845	0.58505534909149	0.382918924940622	1.04622436135969	2.23775735996141	7.5240334427914	0.0277813629255722	0.588215995590909	1	2031	4	767	2649	0.924629018240152	3			181.31	-0.0303251650793286		0.359999999998763	infill_ei	0.980000000001382	0.057001978950893	0.951673381172635	59
0.0247843521453151	0.034659627430489	0.922080936578839	0.841168834188854	5.88773722441372	6.39413839580684	9.4154364758406	0.0142421189215696	0.696650963595987	3	2213	11	320	5109	0.924379347408343	2			129.34	-0.024722567971973		0.340000000000146	infill_ei	0.989999999999782	0.0493870132848119	0.947175077009682	58
0.0709666986276804	0.0491234152506578	0.498226332738888	0.84202562099843	6.1779425778968	1.45915366071178	0.0336374584217319	0.100182879471864	0.762781267673524	3	2718	1	296	1870	0.924207500287297	87			231.849999999999	-0.00748828376039042		2.15999999999622	infill_ei	1.90000000000146	0.0318045250972799	0.930119450565721	143
0.0360515002976309	0.0657032856190838	0.717641734962241	0.225570896125267	1.96160627628312	6.39902293045723	4.584008599102	0.0253025841407469	0.771384147844687	2	1788	5	913	2342	0.924185204075684	42			87.7200000000012	-0.0118070877662302		1.18000000000029	infill_ei	1.42000000000189	0.0372278387507138	0.934307019516931	98
0.0847025112872231	0.0405000440431447	0.899579297937867	0.884536475405001	7.51403655829198	5.26270274975088	11.5579902816741	0.274231194124544	0.414938768094234	4	2371	13	8	3256	0.924095625424613	0			451.139999999999				initdesign				47
0.00242861816162766	0.0807545354503007	0.913836092289566	0.73728829451767	4.2773977208931	0.492994636850753	6.90913971301254	0.0354307621766476	0.607541059778415	3	2885	1	888	3792	0.923955876962739	19			226	-0.0150714333026755		0.579999999998108	infill_ei	1.15999999999985	0.0403033972423488	0.935780882095398	75
0.0775441018375847	0.0810748624148878	0.959940016540272	0.513551475583507	3.21448807763583	7.01378399188795	1.82929689354683	0.160650975088616	0.244474312255778	6	1450	2	1528	1982	0.923700286440546	0			262.69				initdesign				13
0.026368698095533	0.0764279034604967	0.997134075160936	0.195218803314282	1.18955943288251	2.87931076665742	4.18827387222118	0.0305429415855952	0.391707206175817	9	906	2	1404	619	0.923611618076783	13			52.6400000000012	-0.0280399058123847		0.559999999999491	infill_ei	1.11000000000058	0.0547841474950513	0.949259134475548	69
0.0329451120994248	0.0730689012647222	0.248222234199857	0.832134303764492	9.68261981292809	8.88177031175026	8.16181764742049	0.248169709064702	0.114281973502018	9	2813	11	1570	1173	0.923572328302404	0			980.559999999999				initdesign				53
0.0532056291122412	0.0525060849802929	0.647560770035022	0.737111424315762	3.85186014242299	3.09841525146514	10.2694353918129	0.168852190695347	0.377204338604502	4	1707	0	1089	4462	0.923521231846488	0			355.18				initdesign				1
0.0511772126000648	0.0954809576389471	0.355852809895851	0.803698552329529	2.17003646230435	9.76546669228433	2.320762102015	0.206537879910957	0.214883185040669	7	952	8	650	5853	0.923509949689012	0			265.73				initdesign				31
0.0308340290881739	0.0477763633650058	0.188501930706615	0.177542218825898	0.221493143580748	2.3695726306079	0.509145967351163	0.000476968065327678	0.74055849402526	5	2751	15	1464	2877	0.923506535605488	83			112.989999999998	-0.00803150562144673		2.02999999999884	infill_ei	1.86000000000058	0.0301427162659273	0.933315105408462	139
0.00700430543458323	0.0401430371617056	0.305998514954111	0.67364421011017	4.06114880257113	6.56074350347936	7.46852449914276	0.0735399887300662	0.43779279282809	2	2939	14	281	3757	0.923506404343138	36			536.380000000001	-0.0139133176967157		1.18999999999869	infill_ei	1.39000000000306	0.0359497569490291	0.939989162250389	92
0.0411612378439338	0.055528477577799	0.757809270940249	0.619840759613124	6.81155069448845	4.60868825222133	7.09707685322896	0.14450153017098	0.638717410346644	8	1524	8	1125	3476	0.923056366455925	0			183.5				initdesign				7
0.00501597122115005	0.0403368540003983	0.84679072202685	0.734192191350356	9.76571997601637	7.10986492782589	4.04373391859016	0.0706809964848834	0.409823357911553	4	2701	11	1978	7782	0.922934495177921	50			472.540000000001	-0.0117889773588179		0.720000000001164	infill_ei	1.52999999999884	0.0370526840470505	0.934424765494121	106
0.0484338902694947	0.0606786223482628	0.352189264565727	0.706211307661082	2.57669997315689	4.99492450115379	9.149257447037	0.0798869672456979	0.73269750344354	5	2169	6	1296	6229	0.922850592276653	14			186.799999999999	-0.0177268774822924		0.3799999999992	infill_ei	1.09000000000015	0.0483086190151289	0.934663207101223	70
0.0252110348612037	0.0262889483274835	0.743363196904138	0.55679779685785	5.26977528759056	4.75446912514589	13.3279108308762	0.0307561023398496	0.600341699780045	2	2826	5	1362	1759	0.922820535691429	26			266.889999999999	-0.0131985841685254		0.529999999998836	infill_ei	1.22999999999956	0.0449782922482681	0.927381723222774	82
0.0735132950301376	0.085729641981967	0.396821079339017	0.784801908009405	0.566046772721426	4.72715409153229	14.7668114124258	0.0396259765775316	0.20680810264021	2	1832	5	757	1688	0.922606342604402	0			384.800000000001				initdesign				55
