num_leaves	num_iterations	learning_rate	feature_fraction	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
1217	1467	0.0250716780743538	0.473927315127605	447	0.929195836352766	3			267.28	-0.000536365564240795		0.00999999999976353	infill_ei	0.210000000000036	0.00251801595593097	0.926540665708564	23
1500	1021	0.0151218918612903	0.390318644644072	491	0.928994544854357	17			160.69	-0.000505790850160501		0.0299999999997453	infill_ei	0.260000000000218	0.000771629403139816	0.929533665658669	37
1265	1401	0.0185222919476576	0.236652105807941	492	0.928471734709254	21			213.51	-0.000511089112124361		0	infill_ei	0.3100000000004	0.000823112881965399	0.929513080842942	41
1535	1548	0.0106566575900333	0.268937903927902	164	0.928444624767366	40			648.789999999999	-0.000765995547169066		0.0300000000006548	infill_ei	0.350000000000364	0.0015752115046899	0.929454131496436	60
1375	1997	0.012240063482515	0.476067342053897	523	0.928324964759651	13			313.69	-0.000761596971882754		0.0199999999995271	infill_ei	0.230000000000473	0.00144969257387091	0.929531478842809	33
1139	915	0.0103361717927398	0.440313464191729	539	0.92814320584731	24			133.99	-0.000600048540997959		0.0399999999999636	infill_ei	0.279999999999745	0.00099845170395805	0.929549753743663	44
1228	421	0.0139147034797163	0.587529433385053	463	0.928083694792808	15			68.4099999999999	-0.000320303354993582		0.0100000000002183	infill_ei	0.25	0.00184459910288267	0.928122150817131	35
1694	2000	0.015055753816432	0.410113601891297	1170	0.927897181735792	52			144.65	-0.000331465953521542		0.149999999999636	infill_ei	0.380000000001019	0.00243635094004077	0.927420335854198	72
1371	1562	0.0101033945951724	0.244769408742648	549	0.927791439370298	41			212.950000000001	-0.000342502280231075		0.0299999999988358	infill_ei	0.329999999999927	0.000728511153012179	0.929294274736437	61
1187	1000	0.0151136532886853	0.944374938784624	590	0.927790375100593	79			111.439999999999	-0.000399967008345934		0.219999999997526	infill_ei	0.450000000000728	0.00124247448935511	0.928990974047458	99
1692	2000	0.0110873389702342	0.262441565298149	157	0.927779638100572	56			893.58	-0.000305335623468329		0.0500000000010914	infill_ei	0.360000000000582	0.00164017599297392	0.928312508164997	76
1667	1120	0.0107457281545415	0.257008881581965	754	0.927703832320933	34			103.280000000001	-0.000834028392342208		0.0500000000010914	infill_ei	0.279999999998836	0.00177085307364039	0.929437789004265	54
1033	1107	0.024098079383567	0.595352475372896	458	0.927694322511008	31			177.730000000001	-0.000384861539489821		0.0300000000006548	infill_ei	0.299999999999272	0.000950297627773423	0.92920727668213	51
1542	1422	0.0154434036475671	0.342682319953554	644	0.92767883937267	0			179.5				initdesign				15
1954	991	0.0101242318381964	0.44980541288406	662	0.927670826367482	61			127.809999999998	-0.000193532228229692		0.0999999999985448	infill_ei	0.390000000003056	0.00133401848321163	0.928274056286199	81
199	1325	0.0487437315740704	0.648690494074941	521	0.927623621998726	74			149.610000000001	-0.000187487158682324		0.109999999996944	infill_ei	0.450000000000728	0.00206759203619205	0.92722098592237	94
1165	1492	0.0101228299923467	0.410152034395087	434	0.927578678365288	63			264.57	-0.00050478978697407		0.159999999999854	infill_ei	0.580000000001746	0.000418550755003572	0.929674267604184	83
1040	1212	0.0430665757893613	0.496293734020599	606	0.927492672645694	8			172.860000000001	-0.000675147551095988		0.0100000000002183	infill_ei	0.219999999999345	0.00168153805922388	0.929204440634767	28
12	1543	0.0347158546957181	0.47725906259879	720	0.927454431691403	66			69.630000000001	-0.0001547696369087		0.069999999999709	infill_ei	0.389999999999418	0.00269272229707164	0.925996416163827	86
1878	1598	0.0118156425448997	0.444380381699066	417	0.927413707412102	10			300.03	-0.000460966083598832		0.0300000000006548	infill_ei	0.329999999999927	0.00100813563713235	0.929308385147319	30
1217	1044	0.0269764602949204	0.413152420277342	572	0.927294688995376	72			148.610000000001	-0.000778624025910635		0.119999999998981	infill_ei	0.420000000001892	0.000630303062550546	0.929937356536181	92
1047	427	0.0101781316047365	0.486149233751999	520	0.927220654053409	73			65.8600000000006	-0.000267054430845513		0.0499999999992724	infill_ei	0.419999999998254	0.00146846640436246	0.928383396376285	93
1352	1763	0.0225381273339887	0.373085100525562	569	0.927149434767653	35			254.469999999999	-0.000556967937762232		0.0299999999988358	infill_ei	0.300000000001091	0.00114521898527397	0.929383746700043	55
1996	1496	0.0102877813834669	0.455210201694551	1315	0.927142000990838	53			102.66	-0.000226120698003016		0.0799999999999272	infill_ei	0.360000000000582	0.00235290020409265	0.927021931237356	73
1493	1430	0.045663963693527	0.468120390007	852	0.927096276737576	14			139.25	-0.000362689909700034		0.0200000000004366	infill_ei	0.259999999999309	0.00101544406607606	0.929107978305825	34
1613	1977	0.025747221390468	0.15546990790501	185	0.927087629782919	44			713.709999999999	-0.000728811161497115		0.219999999999345	infill_ei	0.329999999999927	0.00198701884196893	0.929064589807972	64
1485	1425	0.042632713507089	0.504562642493508	469	0.926962587960326	22			254.480000000001	-0.000425574779829233		0.0799999999999272	infill_ei	0.25	0.000712254662775479	0.929444423576057	42
1343	781	0.0121761946297835	0.571044210654665	400	0.926936214520458	19			146.56	-0.000725063335751076		0.00999999999930878	infill_ei	0.25	0.00112456647416515	0.929670068168626	39
864	986	0.0100007576320685	0.538056508342766	2070	0.926885140834939	37			52.210000000001	-0.000532979970045561		0.1299999999992	infill_ei	0.289999999999054	0.0022390021446333	0.928349078283745	57
1327	975	0.0275367980081897	0.446706796061884	1433	0.926875983063645	27			64.7799999999988	-0.00178916932674637		0.0300000000006548	infill_ei	0.280000000000655	0.00121673056191858	0.930943872904694	47
1643	1126	0.0212773440839223	0.281470271380302	405	0.926868674884966	51			206.730000000001	-0.000721199136074606		0.0600000000013097	infill_ei	0.349999999998545	0.000909397632198288	0.92977179226347	71
1230	1502	0.0105410322297592	0.866557339365523	636	0.926853288214632	9			157.3	-0.000856407510945464		0.0199999999995271	infill_ei	0.340000000000146	0.00166840941837372	0.929547921151807	29
