Feature	Gain	Cover	Frequency
ctrx_quarter	0.0566918734704716	0.0193097653789814	0.0121147935430578
mpasivos_margen	0.0351216936888109	0.013418652061732	0.0149582649424544
mcaja_ahorro	0.0321363453405711	0.0127170588441327	0.0120267407931364
cpayroll_trx	0.0292783701037514	0.0138700105854073	0.000930634865191726
cliente_edad	0.0240484520135186	0.0173535274829715	0.0336653392268677
numero_de_cliente	0.0235029754963331	0.0129006944180961	0.033645393576333
mtarjeta_visa_consumo	0.0212767124793732	0.00693471614875155	0.00467506589361866
Visa_msaldototal	0.0204429936201167	0.00668832615279588	0.00754529365348859
ctarjeta_visa_transacciones	0.0173268067467865	0.00651169030672591	0.00518343674261257
mrentabilidad_annual	0.0164770630208609	0.0160753619671248	0.0263827443852994
Visa_Fvencimiento	0.0162163899597021	0.00909906723285036	0.0229336062806421
Master_Fvencimiento	0.0158793287105773	0.0108891017039813	0.0227579872600806
mcuenta_corriente	0.0152801720198631	0.0119523317899027	0.0235670023049388
cliente_antiguedad	0.0141437130532597	0.010924884078176	0.0280163418120186
Visa_fechaalta	0.0136523284605682	0.00941617398825628	0.0194645225254502
Visa_msaldopesos	0.0133530758721464	0.00683129871745874	0.00730448640922832
mcomisiones	0.0132235183841794	0.00624145403593686	0.0176100635050054
mpayroll	0.0126854672622963	0.014352525272629	0.00155576074170577
Visa_mlimitecompra	0.0125153975695285	0.00577527380625423	0.0147417816622608
Master_mfinanciacion_limite	0.0123100816380333	0.00820155977624493	0.0203854278050152
ccomisiones_otras	0.0115200345069945	0.00579026355461606	0.00967753234357502
mactivos_margen	0.0112998091787166	0.0128640887752423	0.0192942547769833
mprestamos_personales	0.01090989947468	0.0186502678359131	0.00361940585312412
mcuentas_saldo	0.0106833287381989	0.0148886107514384	0.0171046115316995
mrentabilidad	0.010483306285465	0.00856981825401648	0.0210008240959026
ctarjeta_debito_transacciones	0.0102688760934846	0.00599625422426051	0.00435204365081296
Master_fechaalta	0.00978107568157341	0.0121613832376172	0.0185869139019238
mautoservicio	0.00897001642182464	0.00559934253446397	0.00485117139346153
Visa_mpagominimo	0.00875008439476573	0.00792820254692833	0.00815777106868796
Visa_mfinanciacion_limite	0.00872471346041684	0.00657516717196453	0.0195063597436449
cprestamos_personales	0.00790849508272735	0.00975603608567851	0.00300303660367409
mtransferencias_recibidas	0.00769709042010449	0.00856285991176079	0.00877803215238866
Visa_mconsumospesos	0.00718683316199829	0.00524735638948221	0.00931315936185594
mcomisiones_otras	0.00669427565340716	0.00612599245821506	0.013181642607023
Master_mlimitecompra	0.00660246303621567	0.00569777369080172	0.0135348265652714
mcaja_ahorro_dolares	0.00647946014252982	0.00693890887493508	0.0109024871739737
chomebanking_transacciones	0.00639790882211721	0.00860102321002611	0.0127725135314212
cproductos	0.00637267902620237	0.00649269115111273	0.010802272442019
active_quarter	0.00634072118177473	0.00167212771512696	0.00365540531994283
Visa_status	0.00631625542029462	0.014298595712929	0.000891230043403682
mrentabilidad_annual_delta1	0.00627857598030311	0.00499187099693126	0.00888603055284479
Visa_mpagospesos	0.00619435003745067	0.00667480314106206	0.00961039820275094
mcuenta_corriente_delta1	0.00596268570899327	0.00541667188469811	0.00539116339574214
ccomisiones_mantenimiento	0.00578429932776362	0.00611860655695494	0.00330124840313176
mrentabilidad_annual_lag1	0.00559755938407652	0.00461103202597614	0.00770875069201678
mcuenta_debitos_automaticos	0.00551474042715818	0.00780612232248726	0.00566602418969579
mcomisiones_lag1	0.00532028975797579	0.00246416142049839	0.00460793175279458
Master_Fvencimiento_lag1	0.00492274571793782	0.00289658420950421	0.00522916579505796
Visa_cconsumos	0.00474250468877659	0.00468559987178178	0.0064959578436514
cliente_edad_lag1	0.0047375563734897	0.00473113573902125	0.00952623728708018
ctransferencias_recibidas	0.0045519142378718	0.00380539438930184	0.00550937786110627
mcomisiones_mantenimiento	0.00448071609897093	0.00957769824368425	0.00710600286244409
