min_sum_hessian_in_leaf	learning_rate	feature_fraction	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	bagging_freq	num_iterations	max_depth	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.0994927728321213	0.0454586937188993	0.443024130122503	0.788007191480833	1.26471804161673	43.9539096723043	0.0569034305457776	8	1728	14	253	725	0.939758143570753	22			257.939999999999	-0.0189148204280928		0.379999999997381	infill_ei	0.720000000001164	0.0622729070496729	0.920440654043977	70
0.0134159633173459	0.0850118521984921	0.953741249598624	0.902392849980117	0.243896553073054	51.2141302367832	0.0822458524224178	2	956	0	1915	1358	0.939609637711993	48			120.359999999997	-0.0117805998169371		0.569999999999709	infill_ei	0.900000000001455	0.0477841255678942	0.922823605236201	96
0.0983953996916278	0.0238370322518967	0.814552015858663	0.892364394273857	3.60712725360739	25.1188870052972	0.17138645104454	7	948	8	354	824	0.937876008652518	23			83.4000000000015	-0.0164539540181468		0.290000000000873	infill_ei	0.779999999998836	0.0543266000196948	0.92837096334338	71
0.040783171476414	0.0424107243903337	0.663549553895359	0.756642688194477	1.93729628811971	34.7205831116986	1.43780964060363	6	3693	16	102	357	0.934074168450508	40			93.1599999999999	-0.013923665221226		0.419999999998254	infill_ei	0.840000000000146	0.0550145649415418	0.921249091603608	88
0.0793718147996554	0.135153302025203	0.683438400202044	0.853907408153347	2.73541993042349	50.8138402239097	0.0259719869794092	2	651	13	897	5460	0.933363670066093	19			43.1200000000026	-0.0168124453779403		0.290000000000873	infill_ei	0.739999999997963	0.0541348613844408	0.922875285279306	67
0.0423768305819716	0.0449754929547395	0.229327175304814	0.748300992699045	5.96585634271369	18.0624273617543	1.12786012370006	1	1021	11	374	93	0.933318462892962	35			58.369999999999	-0.0121384012336715		0.450000000000728	infill_ei	0.819999999999709	0.0472840248181273	0.924312673598281	83
0.0562912596546712	0.0968436961754218	0.638197095788491	0.761811128855927	11.9949044124084	96.8978228073095	0.0705369171882465	7	2437	16	1606	3792	0.933231784651631	0			122.049999999999				initdesign				13
0.0242408669264873	0.15654944563522	0.211061554683255	0.889703607004839	0.176582250642236	1.74383111042585	2.99825630119588	1	818	6	363	612	0.93210459772189	34			36.7299999999996	-0.0136735582989675		0.569999999999709	infill_ei	0.840000000000146	0.0515309363852408	0.924107719933452	82
0.0893094476474972	0.229711819089488	0.701619061907955	0.767032475643633	2.21748160063021	16.5989087349347	0.949005475951147	4	1499	15	240	2532	0.931633281727049	26			35.739999999998	-0.0143494863516426		0.520000000000437	infill_ei	0.760000000002037	0.0444252892754282	0.932544609074952	74
0.0487816295705683	0.0725907345424197	0.582472849470349	0.870216121907136	4.8545498292553	70.1386225288933	0.627619403389361	4	1630	2	1751	2583	0.931501139932217	50			77.8500000000022	-0.015431844547817		0.510000000002037	infill_ei	0.909999999999854	0.0406337051897443	0.938176261638329	98
0.0617856559718126	0.115721234028394	0.910263116682102	0.864911852021513	15.5018589002388	4.89798288933555	0.232142194138985	4	2816	16	115	298	0.930971516129125	24			59.6200000000026	-0.0153903788132831		0.369999999998981	infill_ei	0.799999999999272	0.0520260942897324	0.927966411618723	72
0.0467919550079719	0.123733580655529	0.675624489808818	0.905376703122705	7.78234179774864	24.5032396949287	0.0248527514335747	7	144	0	1677	5366	0.930737199316465	49			8.73999999999796	-0.01104653477455		0.530000000002474	infill_ei	0.969999999997526	0.0430022409327988	0.925731008860638	97
0.0836957510324156	0.054684820551662	0.478438768392288	0.880707757003256	1.0644854971571	25.0031195045535	4.18108652301882	6	1738	12	2003	525	0.930292591916939	18			81.2299999999996	-0.0176057662240686		0.299999999999272	infill_ei	0.720000000001164	0.0544518912434288	0.924430724422372	66
0.0466540610747482	0.0230657445761772	0.534968249789895	0.915745898283067	0.122122838002901	25.4500297995795	4.64719227379789	3	1155	16	264	1350	0.92912330306196	47			61.3499999999986	-0.0129813891675421		0.639999999999418	infill_ei	0.940000000002328	0.0367894281468055	0.936232517689816	95
0.0994449664337058	0.184114642231839	0.911345544910872	0.83927737783353	4.33310299072836	89.9102453831319	4.57280740686456	1	1317	16	1278	1427	0.928327656282894	17			27.9700000000012	-0.0182650794710636		0.240000000001601	infill_ei	0.69999999999709	0.0646866882302003	0.91641506556264	65
0.0351304768731881	0.110976949756728	0.564271761077421	0.499961970473646	6.92117308691121	31.9952756896859	2.50658769813032	3	3040	12	688	1242	0.927439419406734	42			89.5	-0.0123938927076115		0.43999999999869	infill_ei	0.900000000001455	0.0503485448571501	0.921862382623813	90
0.0860131647578268	0.0621187371348437	0.695395083020211	0.822334716144921	18.1099509331952	46.0275183745795	3.08087321230567	1	931	5	456	535	0.927437625612498	38			20.9099999999999	-0.0152260558039459		0.440000000002328	infill_ei	0.840000000000146	0.039864585487286	0.938384023670946	86
0.0867639321375984	0.0253489259248672	0.374856794944767	0.775714397547816	3.55659440555952	67.1364280993109	0.0725127831546481	8	304	13	1415	2325	0.927120928070313	30			24.0900000000002	-0.0151949801726202		0.419999999998254	infill_ei	0.770000000000437	0.0489735884178682	0.930354728938736	78
0.0636291209609963	0.178762404407899	0.844560558038783	0.731736101150611	0.508009026855853	73.4728359265633	4.97547656646462	8	1182	15	272	813	0.92685354616191	46			21.8999999999978	-0.0120023094002875		0.409999999999855	infill_ei	0.920000000001892	0.0408035617879701	0.930343441869247	94
0.00347464142690214	0.213825234401347	0.260924420404399	0.37939330612235	1.38909469378797	6.26434551367334	4.19262361317189	1	3637	-1	712	1982	0.926471498395134	36			145.220000000001	-0.0131337789550139		0.5	infill_ei	0.819999999999709	0.0571817329282102	0.916760185416763	84
0.0701228148293123	0.0910661288234134	0.57239186194593	0.85720544622978	31.9587865485455	22.962916369016	1.01012211886786	7	2214	15	955	702	0.926250837556756	25			88.5599999999977	-0.0180821646769671		0.379999999997381	infill_ei	0.780000000002474	0.0418766264629694	0.942441202455958	73
0.0828516286474419	0.0080133166672331	0.467740983554012	0.851386588776606	8.42953383507843	85.5868102228126	3.22775530859977	5	1241	13	62	3556	0.925083070967444	27			77.3499999999986	-0.0159248347124571		0.359999999996944	infill_ei	0.770000000000437	0.0491107370959439	0.931925843078431	75
0.044262356508288	0.00602820140553728	0.838445167442725	0.799570661554403	4.54668540999658	8.01263634990659	3.20336694244165	2	775	14	1715	3533	0.924988430456531	21			48.5300000000025	-0.0202010498920653		0.270000000000437	infill_ei	0.68999999999869	0.0584813053273983	0.926811920503969	69
0.060579411605562	0.135953713481499	0.489938726229529	0.515095139847917	4.00562954816043	37.9692590457777	3.78755641241688	5	2463	9	1445	3897	0.924486847781366	14			79.7999999999993	-0.0204450456439673		0.200000000000728	infill_ei	0.68999999999869	0.0617546617588323	0.92433876207789	62
0.0668472988010811	0.0395557262113868	0.894783364707268	0.428067265313219	8.80002719371148	10.4111970654244	3.48944928532727	3	3382	-1	1999	2137	0.924460523938106	39			57.7400000000016	-0.0131926667247729		0.43999999999869	infill_ei	0.81000000000131	0.0529270419554354	0.92139813935929	87
0.0890029314762319	0.0726334428006613	0.751318342392072	0.851170223942337	18.1147455672102	42.8553535881993	3.30709438339842	7	3269	8	1953	4291	0.924119375158183	16			64.0800000000018	-0.0193581205668146		0.239999999997963	infill_ei	0.680000000000291	0.065136307523243	0.918686316772133	64
0.0891243053429307	0.258215368844972	0.546050848990231	0.954799900795344	9.33824680654922	12.2037436970382	5.41766260204868	1	624	1	1403	1091	0.923911579333094	0			28.5600000000013				initdesign				38
0.0722168955598614	0.12597888784296	0.865754451120743	0.704572549928496	25.9825702586571	37.6117278192616	0.995840979083343	7	1229	6	1641	4133	0.92377666854063	11			24.4199999999983	-0.0200929112376321		0.290000000000873	infill_ei	0.650000000001455	0.0539778151292873	0.930285396196617	59
0.0241802561762195	0.0473420633799032	0.747857153714597	0.489799984811883	9.63528486822761	14.2618780512009	2.50746445906399	5	1845	3	1872	5069	0.923757488120532	10			35.260000000002	-0.0207952490287947		0.200000000000728	infill_ei	0.68999999999869	0.0675218996759848	0.919901034162593	58
0.0913512811708833	0.0191295690272934	0.524688906228016	0.684727388061114	5.56254043987892	48.3540862033652	7.68671188340904	4	2757	8	1443	1738	0.923708847728869	6			109.73	-0.0236450250116033		0.18999999999869	infill_ei	0.590000000000146	0.0665231052144277	0.927228060885656	54
