Feature	Gain	Cover	Frequency
ctrx_quarter	0.108768532323091	0.0211229930338769	0.0212644712374783
mpasivos_margen	0.0889534377086309	0.0208137809553026	0.0223741827124948
cpayroll_trx	0.085036623974704	0.00570093881051488	0.00239937616219783
Visa_msaldototal	0.0553937627777996	0.0137954118605538	0.0167356487313299
mtarjeta_visa_consumo	0.0463427044388519	0.0125849142137076	0.0136464519225002
mcaja_ahorro	0.0364424114430321	0.0185459634902329	0.0212944634395057
mcuentas_saldo	0.0347950320847245	0.0224239246224274	0.0254933717233519
mprestamos_personales	0.0279878060439043	0.0172811607433597	0.00716813628456601
mpayroll	0.0267436554118729	0.0101731002471161	0.00491872113250555
Visa_msaldopesos	0.0219162134929993	0.0123332486209835	0.0158958670745606
mrentabilidad_annual	0.0196336647740483	0.0305837507209102	0.0325415391998081
cprestamos_personales	0.0183035396261262	0.00546688306099079	0.00278927478855498
mcuenta_corriente	0.0161760801679825	0.0221150609899761	0.0230340111570992
mactivos_margen	0.0137810516469341	0.0220746633028926	0.0241137304300882
ctarjeta_visa_transacciones	0.0136803471915364	0.0149466919256783	0.0163457501049727
ccomisiones_otras	0.0133163759870193	0.00862841690114989	0.00989742666906604
Master_fechaalta	0.0123725906622531	0.0269775163202911	0.031461819926819
Master_Fvencimiento	0.0120859324434189	0.028065981363754	0.0313118589166817
cliente_edad	0.0118321098758859	0.0270466170665555	0.0299922020274729
Visa_fechaalta	0.0117618179696882	0.0218761893802807	0.0280427088956871
mrentabilidad	0.0115153017049657	0.0215813712458631	0.0232739487733189
ctarjeta_debito_transacciones	0.0114624648327057	0.0108098448340999	0.00932757483054406
Visa_mpagominimo	0.0113929338401411	0.0176673223551586	0.0190450482874453
cliente_antiguedad	0.0107843921113579	0.0256001631932962	0.0278327634814948
Visa_Fvencimiento	0.0106646555364373	0.0258168460886318	0.0317317497450663
numero_de_cliente	0.0106149198000968	0.0269223321165629	0.0319117029572311
Master_mfinanciacion_limite	0.00893744912859062	0.0184690074902135	0.0246535900665827
mextraccion_autoservicio	0.00865140585022484	0.00479514398422793	0.00404894727370884
mtransferencias_recibidas	0.00849605369108432	0.0137504995898593	0.015475976246176
mcomisiones_otras	0.0081212937603481	0.0156884861715468	0.0217443464699178
cdescubierto_preacordado	0.00794611160002483	0.0087964596087548	0.00371903305140663
mautoservicio	0.00793188326234225	0.00916740409145141	0.00818787115350009
Visa_mpagospesos	0.00746390354081453	0.0175750221725379	0.0214144322476156
chomebanking_transacciones	0.00739732941330307	0.0180957243101761	0.0188650950752804
Visa_mlimitecompra	0.00737302115438187	0.0166375925466008	0.021504408853698
Visa_mfinanciacion_limite	0.00728341256483724	0.0164382170767056	0.0216243776618079
mcomisiones	0.00719950185721966	0.0170892772455084	0.0212644712374783
catm_trx	0.00692063500063575	0.00278635817162631	0.00179953212164837
Master_mlimitecompra	0.0066571068656688	0.0133104071913358	0.018775118469198
