min_sum_hessian_in_leaf	learning_rate	feature_fraction	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	bagging_freq	num_iterations	max_depth	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.0141804323823313	0.0309497521105306	0.210247881935264	0.747232010242531	1.85710058997123	50.8899959917353	0.115042857755214	4	2255	6	1763	3775	0.934300267120069	45			152.690000000002	-0.0133434828205346		0.419999999998254	infill_ei	0.889999999999418	0.0429926308860226	0.92555081245526	93
0.0338692985050785	0.171361423151901	0.989289863390863	0.940044994845628	1.85189910981885	8.40426860674776	0.194116483649921	2	1186	5	1558	7031	0.933795898267964	26			73.7000000000007	-0.0155651044711984		0.470000000001164	infill_ei	0.759999999998399	0.0556610742959278	0.915847360613433	74
0.0214153694531672	0.192515315116019	0.663307723153277	0.975077590984236	5.47353840415262	76.4992175456312	0.0457972289535815	3	1351	5	1117	3881	0.933731553289413	28			65.5800000000018	-0.0146116044575168		0.470000000001164	infill_ei	0.779999999998836	0.0464719703227971	0.925325635351062	76
0.0480715751520542	0.0243176722604943	0.801860283198649	0.944876705309536	0.219997511433742	50.5210512113877	0.151116537232476	4	1732	9	483	5832	0.933048066994417	29			103.790000000001	-0.0155194782054294		0.430000000000291	infill_ei	0.770000000000437	0.0417441866820359	0.931476409822447	77
0.0605451251732395	0.200945441753301	0.712738123011927	0.919650799830724	10.0884841986595	18.8201707223193	0.0113230528020804	1	1476	6	878	2843	0.932891018750063	35			72.3400000000002	-0.0146008765076531		0.370000000002619	infill_ei	0.879999999997381	0.0321468477005164	0.937204155486579	83
0.0640160204641159	0.0548662486909997	0.380118928431864	0.78719303176115	0.187047025230883	19.0458445062189	1.26471849153728	7	2304	2	1551	5555	0.931366768004234	49			108.560000000001	-0.0117530824609253		0.729999999999563	infill_ei	0.970000000001164	0.0419070061867676	0.923204183750609	97
0.0445948539406255	0.182139141880421	0.82161975847253	0.695741643618082	3.42921663522225	69.0058578800485	1.20576643606987	3	880	11	1832	3598	0.930700090397063	24			26.1100000000006	-0.0185234948087361		0.43999999999869	infill_ei	0.770000000000437	0.0550139312177298	0.920746169813789	72
0.0204676945833715	0.133576456567723	0.458693820094953	0.683707641011483	0.0770911282970181	20.4420255578262	1.64427145686182	1	3006	-1	1900	5286	0.930426894465541	37			169.120000000003	-0.0136739178088219		0.479999999999563	infill_ei	0.829999999998108	0.0484653166695429	0.921168950953602	85
0.0346231333128054	0.124022876612245	0.866439003137098	0.922648095280597	4.74760285340339	79.2378075732417	0.821430553376427	1	3010	9	1176	6661	0.930398714596331	39			75.0799999999981	-0.0125022425466995		0.569999999999709	infill_ei	0.880000000001019	0.0350791336945153	0.930702530754559	87
0.0100551305376426	0.122728395342825	0.235746681079999	0.497269629115884	2.39207920533424	41.0432510725975	0.759564147260983	4	968	14	558	4248	0.93039727436755	41			44.25	-0.0120753801923956		0.639999999999418	infill_ei	0.860000000000582	0.0512912380070221	0.914016343344822	89
0.0220230035594464	0.256430302526609	0.524096604059014	0.96449060093978	8.11176799437716	15.8006188522706	0.267142323772302	3	2034	15	492	7249	0.929832488575274	40			100.080000000002	-0.0128397074220972		0.739999999997963	infill_ei	0.900000000001455	0.042070633276	0.925211407351668	88
0.0350971057013119	0.187544408227234	0.957820070284073	0.823594736557811	9.89355418371638	61.8465996362747	0.767788711953602	2	1645	7	1345	6031	0.929420551049199	32			37.8099999999977	-0.0157752152202054		0.350000000002183	infill_ei	0.799999999999272	0.0487440000060697	0.925951731343593	80
0.0522406413416073	0.223317887297323	0.794702235615522	0.957748897246415	0.513031432060623	46.1435058183763	0.986641325576142	4	3905	2	922	6539	0.929376225030918	38			79.0200000000004	-0.0135487237801479		0.569999999999709	infill_ei	0.930000000000291	0.0399187171146877	0.928793009200234	86
0.0677763710907745	0.156570229344989	0.552865937507699	0.822222791612185	26.6101476721292	51.3756940982867	1.10554522741174	1	2212	4	1946	1902	0.927972034943548	11			96.9799999999996	-0.0208102977629418		0.25	infill_ei	0.68999999999869	0.0648759814590881	0.91628024350438	59
0.00984723046506162	0.0879977620140665	0.515308329819815	0.690191026422322	0.143666961480544	85.9794470302908	1.31421227039733	7	2130	6	1374	7104	0.927890858616705	47			94.4599999999991	-0.0128431129710189		0.479999999999563	infill_ei	0.940000000002328	0.0434858944577489	0.924393211936074	95
0.0591271074662074	0.0697878446404688	0.954447032096501	0.713362350546763	8.78735722815315	6.0310141906843	5.24148347269012	1	2509	7	1132	3356	0.927147747847538	0			50.5100000000002				initdesign				12
0.0865517084959726	0.265204256111864	0.457444859166551	0.940908311522166	5.4787138542399	90.8013434169577	2.72284737167937	1	651	6	251	6653	0.926748894630612	25			31.489999999998	-0.0155540786467977		0.400000000001455	infill_ei	0.739999999997963	0.053407261508055	0.917995370060054	73
0.0727888589794972	0.197116423910537	0.953220473516117	0.953716971514455	0.703766507000836	78.6007055199822	3.24069559640251	6	912	13	1593	5543	0.926536370512699	31			19.8600000000006	-0.015595353941647		0.409999999999855	infill_ei	0.779999999998836	0.0448818079023294	0.928969225180922	79
0.01251762403699	0.0329386045450961	0.299528658525506	0.593266802702898	1.07133187532439	43.4728844998477	6.29524626357423	6	616	13	1772	1981	0.925530004386383	48			25.6100000000006	-0.0126007404376457		0.409999999999855	infill_ei	0.969999999997526	0.047668935262304	0.919696380727057	96
0.0517315249482044	0.156544515049966	0.976939426947388	0.978188854285917	1.60845941735204	19.8007396494648	6.43201952252567	1	781	5	482	4932	0.924464105537202	30			16.489999999998	-0.0140961154054611		0.549999999999272	infill_ei	0.780000000002474	0.0448207401877254	0.925635217964197	78
0.0789372100269658	0.188421469694614	0.590592534352365	0.942062248016454	24.8965213522663	31.8904457156897	3.24841854078673	8	883	8	199	1202	0.923888675491624	6			32.9500000000007	-0.0224371962265018		0.279999999998836	infill_ei	0.659999999999855	0.0679560330405753	0.917223949462565	54
0.0973273047258206	0.197537185825385	0.854106152205894	0.902955766613146	19.1590732173305	99.1175075342251	3.64152565858309	5	2458	3	1078	1581	0.923814349410427	12			47.2700000000004	-0.0216608059562541		0.25	infill_ei	0.68999999999869	0.0596765109620903	0.923547892700548	60
0.0118347847108258	0.255133428074444	0.744433016897137	0.899165106948273	10.5521805038878	21.7782582502411	3.76064632044917	6	3051	13	1355	2122	0.923398395062863	0			58				initdesign				48
0.0336548935558645	0.0997796744766981	0.522863170610412	0.536764530574341	16.4185356344089	81.6677611071845	1.37650273357014	10	275	16	692	5157	0.923191783982357	46			11.7299999999996	-0.0125875657353421		0.669999999998254	infill_ei	0.930000000000291	0.0475723760816696	0.919758479186623	94
0.0232087340857302	0.17636256612627	0.370667586978988	0.903002956021849	9.07134719256905	33.2954149901974	5.88219024596184	6	2648	3	435	3923	0.923187309558628	10			109.34	-0.0232111928640921		0.239999999997963	infill_ei	0.670000000001892	0.0604441682953494	0.92532063288102	58
0.0297570897472075	0.0290952411664964	0.598713101787058	0.454078020085605	19.8759757117004	86.0014125163934	0.820652168505109	5	201	13	803	133	0.922831775838166	43			11.7799999999988	-0.0124716361082899		0.540000000000873	infill_ei	0.879999999997381	0.050370499531439	0.916092234623351	91
0.0888522783413969	0.111299241514626	0.329988931390264	0.95847052608114	27.1967126514484	38.7624476807419	4.58708794186763	1	2485	10	1380	3509	0.922662774408036	16			108.34	-0.0192848100931202		0.360000000000582	infill_ei	0.729999999999563	0.0604854246383277	0.917569252831964	64
0.0458036645020131	0.157717934271967	0.127454197612628	0.850582734897436	23.524351163783	79.7136974763907	3.36022942482888	6	1953	9	1233	569	0.922489577977364	19			66.9099999999999	-0.0183765274775591		0.330000000001746	infill_ei	0.700000000000728	0.0508527867058296	0.924028495403152	67
0.0224361573417632	0.0119230367964609	0.773794554214521	0.653302702958532	46.9243149384292	60.3411559279683	1.69469934582535	7	1257	-1	1920	443	0.921949600611652	0			37.7200000000012				initdesign				32
0.0875353604229121	0.277508617504073	0.669182527838558	0.844985085259789	1.98446011788158	34.7399564951955	9.09488750036377	6	816	9	1010	3576	0.921660960994939	0			16.4400000000005				initdesign				16
0.0963750305887812	0.0544513958490994	0.591369267403511	0.749815925443129	69.0783226070814	46.0068382733947	0.315301542844432	4	1184	8	1177	1379	0.921026882848951	23			42.5	-0.0173650351185248		0.479999999999563	infill_ei	0.720000000001164	0.0544291605794378	0.918636721752881	71
0.0549563578474391	0.0859344235304654	0.337352098417716	0.875853877104249	40.6987821174419	72.6263160675391	4.23484037493903	5	1726	3	1533	2779	0.920682269547471	20			70.6599999999999	-0.0235829533686167		0.260000000002037	infill_ei	0.799999999999272	0.0553032036551064	0.930948476836741	68
0.0330134604377497	0.0334791230607592	0.644648617342909	0.520581736692538	23.1725754485766	26.6342590107837	4.22849999205861	9	2869	7	5	280	0.920088028632471	0			54.4900000000016				initdesign				28
0.0295776348295775	0.251949517350686	0.57642009316164	0.4359429133784	21.9239507487034	76.8505552908691	1.94251956244674	8	1486	7	595	1610	0.920014025591434	44			39.9099999999999	-0.0152057277742488		0.43999999999869	infill_ei	0.900000000001455	0.0493431115930038	0.924075833252532	92
0.0561843971240664	0.0740149529718453	0.674819233331598	0.585244113173735	3.28031393744646	83.8206192639067	8.95465603239642	10	2626	8	354	3298	0.920008096398453	21			45.6200000000026	-0.0174121703658737		0.470000000001164	infill_ei	0.68999999999869	0.0550346960363548	0.918193754965823	69
0.0841341291837217	0.0255338574386262	0.493685100741044	0.743538586551291	32.9153716429674	61.6921962298748	3.58241655263238	3	2534	12	1876	7617	0.9195209737584	0			103.92				initdesign				23
0.0207509780198624	0.231592797662117	0.741316677689324	0.734492972844726	26.5333153794953	64.4529493685086	2.99987103313367	7	918	2	731	3427	0.919366377450407	5			16.9799999999996	-0.0241300870144503		0.239999999997963	infill_ei	0.670000000001892	0.065983236956927	0.922637998768788	53
0.013737835297362	0.0928652989156702	0.696105252906731	0.769717758308895	27.8902606763889	91.9981353096491	5.09383459699529	1	2153	1	1377	1053	0.919229390352664	14			42.1899999999987	-0.0202498925939392		0.299999999999272	infill_ei	0.700000000000728	0.056807040650583	0.922970818339562	62
0.0464672600664778	0.0905440869686315	0.635610099409902	0.418527871856244	7.34167771412495	78.0931927915169	5.78449293041068	4	2802	9	123	4071	0.919124301993589	15			49.8300000000018	-0.0196364341366312		0.280000000002474	infill_ei	0.69999999999709	0.0654014453944039	0.913850349717525	63
0.0423715581781203	0.156839739653407	0.673047499791854	0.7281533237562	20.4829872549475	44.0862447089526	10.8487785859525	9	2501	3	1907	1752	0.918912562075347	7			45.8100000000013	-0.0243401109379719		0.25	infill_ei	0.659999999999855	0.0637165789633552	0.924959517207228	55
0.0317684959819316	0.2306638523434	0.933269708904052	0.878499335622981	70.0204810949502	63.8709209215812	0.989376715497358	4	1090	14	660	3044	0.918873666253337	9			21	-0.0222776075901279		0.270000000000437	infill_ei	0.659999999999855	0.0581203609364286	0.925306352045385	57
0.0802662270135834	0.131357411272675	0.308107301944346	0.894897339665704	55.417184598878	43.5930809962603	4.71106595755909	7	1917	9	1120	6265	0.918850236420139	2			76.4099999999999	-0.0275240386373409		0.279999999998836	infill_ei	0.599999999998545	0.0653314623406693	0.93001854214894	50
0.0495278363732585	0.0839493874488873	0.316634897778372	0.655313343387269	37.934738964328	54.173335690589	5.08007515777886	5	2057	8	1000	3059	0.918801892685573	4			69.3400000000002	-0.02826573682472		0.18999999999869	infill_ei	0.610000000000582	0.064916756353868	0.931752871080788	52
0.0556737956678028	0.116676989902587	0.689232308853609	0.793190338320042	30.6519764700077	50.164891603084	9.55889810025129	6	3403	14	650	2762	0.918713759933487	0			60.460000000001				initdesign				4
0.061989395185515	0.257426223410431	0.209376052422209	0.989650787017665	38.3379297140146	44.2086601250498	5.54079338114767	8	735	2	1038	7762	0.918678128704668	0			29.5300000000025				initdesign				41
0.0546021461867777	0.167139810003965	0.136438350332418	0.893083924076199	97.4980573898483	89.750088988827	0.258073869901561	1	1632	5	125	1035	0.918445530829498	0			60.4699999999975				initdesign				40
0.0143006900794178	0.0298852212276819	0.980424301264357	0.703832368665537	80.7843835505352	55.5574976940181	0.249055183131238	6	3299	5	1512	4535	0.91840273238405	17			64.2000000000007	-0.0183942871333586		0.299999999999272	infill_ei	0.75	0.0587422973298517	0.917088945916495	65
0.0786820072082733	0.20632033946713	0.34777816115101	0.493745278972361	14.0334897646019	71.9290640430204	7.73765595500182	7	2297	8	1464	2854	0.918246071805895	0			67.7800000000007				initdesign				1
0.0759369306404712	0.135232726722726	0.214229112929817	0.562594894372875	7.01916566894385	49.0824062063802	8.84180599147702	3	958	3	893	6967	0.918144415437191	0			28.8199999999997				initdesign				10
0.0514042831160835	0.0448936480888087	0.802794175018775	0.918296641836417	60.6363893801546	92.9195184333777	6.58700383932663	1	264	0	714	4202	0.918008628939601	0			7.40999999999985				initdesign				30
0.0357152390329582	0.0719735047032467	0.609961210336047	0.516089542430156	35.0508859621309	10.9477951008489	6.08992955973674	4	2007	5	342	3852	0.917222912214727	42			46.7999999999993	-0.0167878228244702		0.489999999997963	infill_ei	0.890000000003056	0.0460923561650692	0.930501254247319	90
0.0452740718792209	0.244741549576194	0.497652339763401	0.604076702837007	54.8715512939456	53.5873602208265	1.22229077922797	8	2048	7	1969	5254	0.916726469170104	0			70.7900000000009				initdesign				8
0.0380603115400258	0.0517998823980113	0.43530216573542	0.545905716830373	35.653431236103	18.4026267026969	7.34645273491325	4	3486	14	1719	5087	0.916613306654995	0			111.679999999998				initdesign				2
0.0999900071978445	0.177025723506744	0.980574141802946	0.976654966773752	79.1430756768118	70.7085103478252	2.34182508616641	6	2628	12	356	7204	0.916574113231336	0			49.7099999999991				initdesign				37
0.00494414157723227	0.157363882995807	0.839513003110177	0.633286409665654	3.42914368586969	43.623671454837	11.3685045445801	2	2709	1	461	5615	0.916339429794047	0			47.119999999999				initdesign				26
0.0313776146197886	0.296624269206775	0.644034463211826	0.768738711899919	63.1633677257605	8.58322309791185	2.08571519770965	3	2660	11	922	3923	0.916333277813282	18			53.9699999999975	-0.0192608818341066		0.329999999998108	infill_ei	0.780000000002474	0.0566215631802605	0.920971468305732	66
0.00873563247914986	0.296690835589855	0.561111385798412	0.943449852170322	51.9174226746135	73.4101783892995	7.9276922646875	5	1727	0	1169	4766	0.91618964410745	0			73.1399999999994				initdesign				11
0.0882573804652403	0.135009047847845	0.803971288280244	0.730419127397198	58.1228439495711	66.6691346862132	5.04196788767048	4	1802	5	1426	4817	0.916139132548843	34			33.0400000000009	-0.0186126705450732		0.369999999998981	infill_ei	0.790000000000873	0.0469073870948469	0.933594213456567	82
0.0297749965254216	0.0854634331579869	0.86934939740742	0.814502983179398	86.0311274432984	88.5931065646271	3.38725231446407	10	2376	3	588	3228	0.915836441094121	0			43.1899999999987				initdesign				25
0.00662703012799839	0.151824607721059	0.392908273662015	0.54030521419873	20.0217611592829	82.8542097564614	14.1872038679869	2	2243	11	422	1803	0.915749920948103	0			69.1399999999994				initdesign				15
0.0493505580139413	0.10249944242065	0.288327585918221	0.69710546831824	26.6664416720244	56.9216609404047	14.546296482805	9	3552	16	734	6276	0.915562246247812	0			119.25				initdesign				34
0.00794655506107859	0.17147577401154	0.737687844095163	0.334336776491935	42.7592901317437	19.9354189522368	5.01998550234297	1	767	11	201	670	0.91496315988762	36			26.1500000000015	-0.0142688039932992		0.360000000000582	infill_ei	0.840000000000146	0.0601561634530642	0.9109009601811	84
0.0415554515185178	0.0574406529584943	0.58516364987149	0.709732230465319	56.2838610094343	56.4184007794468	13.4447481699882	1	532	6	897	5744	0.914927076399664	33			19.9300000000003	-0.0127598095908842		0.489999999997963	infill_ei	0.830000000001746	0.0506045069162618	0.916640835779694	81
