Feature	Gain	Cover	Frequency
ctrx_quarter	0.112835302771775	0.0138925374955532	0.00972843927185915
active_quarter	0.0973113766316001	0.01191845607701	0.0140853476574157
mpayroll	0.0949833958886221	0.0186013090847421	0.0111608475082065
mpasivos_margen	0.0871680629100508	0.015077036963606	0.0140256639809012
mprestamos_personales	0.0532858766435369	0.0112687587356497	0.00877350044762757
mcuentas_saldo	0.0481611424237354	0.0195483478792005	0.0140256639809012
mcaja_ahorro	0.0481329436496715	0.0118614095849455	0.00877350044762757
Master_status	0.0323110972658906	0.00996874979090944	0.0157564905998209
Visa_msaldototal	0.0308219752381092	0.0114011992704944	0.0143240823634736
mtarjeta_visa_consumo	0.0289243675332058	0.00838933671226122	0.00662488809310654
Visa_mpagominimo	0.0155043814220654	0.0131184892113886	0.0177260519247986
cdescubierto_preacordado	0.0149541265193875	0.0112032415052174	0.0158161742763354
mrentabilidad_annual	0.0134311577255522	0.0207453470367199	0.017785735601313
Visa_status	0.0132828490401695	0.0104701603737464	0.0141450313339302
Master_fechaalta	0.0117700235173283	0.0285658888396365	0.0297224709042077
mautoservicio	0.0113476303118139	0.00687780848599264	0.00722172485825127
mcomisiones_mantenimiento	0.00980520452755957	0.0126266328990758	0.00877350044762757
mcuenta_corriente	0.00965640773657916	0.0180827790411213	0.019039092808117
tcallcenter	0.00959102481211842	0.0115705476194135	0.0139062966278723
mextraccion_autoservicio	0.00905235934138427	0.00419094610193418	0.00376007162041182
ccajas_transacciones	0.00795911218048731	0.0114369024364383	0.0147418680990749
thomebanking	0.007941240099325	0.0136070276405802	0.0168307967770815
mactivos_margen	0.00742909280191519	0.0198951710682109	0.0157564905998209
Master_Fvencimiento	0.00718804993971464	0.0231717922778371	0.025723664577738
Visa_fechaalta	0.00649585682846171	0.0196487473784181	0.0229782154580722
ctarjeta_visa_transacciones	0.0064240297578309	0.00864070445162462	0.00608773500447628
cliente_edad	0.00625632101988838	0.02046840516018	0.0158161742763354
mcuenta_debitos_automaticos	0.0061113320124426	0.00850470640635483	0.007818561623396
mrentabilidad	0.00582905869404271	0.0111011906613192	0.0106236944195762
Visa_Fvencimiento	0.00582183529870338	0.0181961353449341	0.0222023276633841
cmobile_app_trx	0.00576900598919854	0.0139511224643653	0.0188003581020591
Visa_mpagospesos	0.00558145789260635	0.0180212660176641	0.022321695016413
Visa_msaldopesos	0.00550495789603035	0.0135091021196313	0.0162339600119367
internet	0.00542153191941079	0.0116681011102911	0.0115786332438078
Master_mfinanciacion_limite	0.00532918714398359	0.0181906113278311	0.0211280214861235
Master_msaldototal	0.0052839194675799	0.0110708313578931	0.0137272455983289
mtransferencias_recibidas	0.00486949698726031	0.00938173799718676	0.00793792897642495
foto_mes	0.00458794543840585	0.00765497322742894	0.00531184720978812
Master_msaldopesos	0.00458582765257636	0.0107725769768603	0.0139659803043868
ccaja_seguridad	0.00454952887316685	0.00583077651687516	0.00190987764846315
Visa_mconsumospesos	0.00452604334129236	0.0152290982862716	0.0199343479558341
Master_mpagominimo	0.00441302257253717	0.0118042992790882	0.0151596538346762
Visa_mlimitecompra	0.00440755733681622	0.0148117395848869	0.0165323783945091
chomebanking_transacciones	0.00438740196978791	0.0134472821822179	0.0109817964786631
tmobile_app	0.0043375486971136	0.00607930606183233	0.00710235750522232
Visa_cconsumos	0.00433048895221892	0.0131432832575055	0.016651745747538
Visa_mconsumototal	0.00432633562614404	0.0143055447040153	0.0171292151596538
cliente_antiguedad	0.00426089933513787	0.0156324166509048	0.013369143539242
Visa_mfinanciacion_limite	0.00424147926441879	0.0158978572850773	0.0179647866308565
Master_mlimitecompra	0.00421066480478724	0.014815317064254	0.017905102954342
ccomisiones_mantenimiento	0.00406983659718074	0.0057934484868043	0.00202924500149209
Visa_mconsumosdolares	0.00377487397125094	0.0157990848205238	0.017785735601313
mcomisiones	0.00348521448869638	0.0113132569182149	0.0115189495672933
mcomisiones_otras	0.00344595956295603	0.00883141262274686	0.00954938824231573
Master_mpagospesos	0.0028573598328931	0.0112157833031052	0.0170098478066249
Master_mconsumospesos	0.00278693916050975	0.0108264770582402	0.0136078782452999
numero_de_cliente	0.00271171558673779	0.0119674351165132	0.0103849597135184
mpagomiscuentas	0.00269451965805936	0.00792619183155347	0.00847508206505521
mtransferencias_emitidas	0.00266615607462465	0.010775975169857	0.0100268576544315
Master_mconsumototal	0.00246732226455045	0.00971881764483167	0.0140853476574157
ctarjeta_debito_transacciones	0.00237628810482266	0.00536090166861161	0.00399880632646971
Master_fultimo_cierre	0.00230886900003094	0.00947967089796204	0.011101163831692
mcaja_ahorro_dolares	0.0021666860314292	0.00957534253311144	0.00811698000596837
Visa_fultimo_cierre	0.002140016181688	0.00736201191834408	0.00799761265293942
cpayroll_trx	0.00202823411758608	0.00435881674914648	0.00137272455983289
mtarjeta_master_consumo	0.00196882685794195	0.0034555155810281	0.0033422858848105
ccaja_ahorro	0.00191589084373842	0.0040338187455089	0.0017905102954342
Visa_mpagado	0.00186260876079316	0.00844189800631329	0.00889286780065652
Master_mconsumosdolares	0.00185835416417493	0.00368936144201603	0.00411817367949866
cproductos	0.00181979551023795	0.00594331713281866	0.00238734706057893
mttarjeta_visa_debitos_automaticos	0.0017591747570269	0.0072476263458043	0.00775887794688153
ctarjeta_visa	0.00175583803012031	0.00199117353055861	0.00113398985377499
cseguro_accidentes_personales	0.00164558423973989	0.00714784458146582	0.00943002088928678
mplazo_fijo_dolares	0.00157554211105729	0.00462774673887675	0.00370038794389734
