Feature	Gain	Cover	Frequency
ctrx_quarter	0.286204741411353	0.0505711540482243	0.0444495012705276
cpayroll_trx	0.0659216684609713	0.0373634490842007	0.0149049948799636
mpayroll	0.0461750095422225	0.05102701266017	0.021655857700914
mrentabilidad_annual	0.037110944158382	0.023976495669242	0.0442219440967877
mcuentas_saldo	0.033865908749797	0.0181356680723726	0.0224143816133804
mprestamos_personales	0.0322815034296148	0.023480666241146	0.0114916372738651
mpasivos_margen	0.0225433120076164	0.0194237769056923	0.0224523078090037
Master_Fvencimiento	0.019936348014093	0.0368800255468462	0.0422497819243752
mcuenta_corriente	0.0190587457691749	0.00839510601135742	0.0157014449880532
mcaja_ahorro	0.018419137483591	0.00653943168039425	0.0139189137937573
Visa_mpagospesos	0.0182029051373893	0.0336065883762025	0.0331095687791558
cliente_edad	0.0181720856160943	0.0528557219045914	0.0493040543103121
Visa_Fvencimiento	0.0178061113752383	0.037863087197918	0.036371221602761
mactivos_margen	0.0173941059477932	0.011854282122424	0.0173322713998559
Visa_mpagominimo	0.014951107622743	0.0109350276028667	0.0176736071604657
Visa_fechaalta	0.014225116090745	0.0126052337944489	0.0223006030265104
numero_de_cliente	0.0137433446536119	0.0343848953212167	0.034930026169075
Master_fechaalta	0.0135467363984793	0.0177680542020923	0.0254105510676224
cliente_antiguedad	0.0133488160210012	0.0211837419953032	0.0299996207380438
chomebanking_transacciones	0.0129547559041109	0.0112485555166683	0.0173701975954792
mtarjeta_visa_consumo	0.0120309183326087	0.0259571315777595	0.020821481397201
Visa_msaldototal	0.0120102442261239	0.00641588088891298	0.0102779990139189
mcomisiones_otras	0.00967621605925392	0.010291471838663	0.0186217620510487
ctarjeta_visa_transacciones	0.00951616731093939	0.00704283189030641	0.0128190541206812
mtransferencias_recibidas	0.00948145689117734	0.019458289479337	0.019266507376645
Master_mfinanciacion_limite	0.00918485837346198	0.00806808317896849	0.0187734668335419
mrentabilidad	0.00910514764450667	0.00624609591524815	0.016384116509273
Visa_mfinanciacion_limite	0.0086234737880089	0.00659712831743142	0.0149049948799636
Visa_cconsumos	0.00857699864316338	0.0185269668423808	0.0168771570523761
Visa_msaldopesos	0.00855857945397725	0.00984086472864242	0.0141843971631206
mcomisiones_mantenimiento	0.00814770892649319	0.014914970132596	0.0118329730344749
Visa_mconsumospesos	0.00763380427126803	0.0132364783026838	0.0174081237911025
mpagomiscuentas	0.00748324343930375	0.0163438547419484	0.0113778586869951
cproductos	0.00709879033945078	0.0226745847183035	0.010050441840179
mcomisiones	0.00690258573881436	0.0142328121166473	0.0181666477035689
ctarjeta_visa_debitos_automaticos	0.0064565984868312	0.0116134191548619	0.0126294231425646
tcallcenter	0.00596008970141955	0.00629141432401587	0.00466492206166799
mautoservicio	0.00575890936737174	0.00721929371116527	0.010884818143892
mcaja_ahorro_dolares	0.00554525424333412	0.00689638385158994	0.0111882277088785
Visa_mconsumosdolares	0.00521694487075137	0.0162928334961857	0.00777487010277999
mtarjeta_master_consumo	0.00498644374263174	0.0114291754438477	0.00591648651723746
mcuenta_debitos_automaticos	0.0045705958219127	0.00790578308786461	0.00640952706034058
mttarjeta_visa_debitos_automaticos	0.00433763596679344	0.00933086337935439	0.00876095118898623
ccomisiones_otras	0.00422306990744446	0.00781389272357076	0.00675086282095043
Master_mpagominimo	0.00391652677204632	0.0125607874815096	0.00694049379906702
cprestamos_personales	0.00380744728718764	0.00983635428978347	0.00447529108355141
Visa_status	0.00358144652742638	0.00219074985454927	0.00128949065119278
thomebanking	0.0032090446248776	0.00251926354858815	0.00345128380172185
ctarjeta_master	0.00317785134913144	0.000157497012409344	0.000341335760609853
ccomisiones_mantenimiento	0.00312246146667419	0.0138413240770936	0.00678878901657375
ccuenta_debitos_automaticos	0.00304435814115104	0.00625051026341481	0.00432358630105814
Master_mlimitecompra	0.00295865699296486	0.0110144145298072	0.00606819129973072
cmobile_app_trx	0.00294606702437896	0.00138137212977757	0.00337543141047522
ctarjeta_debito	0.00288907847419321	0.00325943413612292	0.00568892934349755
internet	0.00285182213269526	0.0058096068573952	0.00394432434482497
mextraccion_autoservicio	0.0026672450927546	0.00442894084861394	0.00606819129973072
ctarjeta_debito_transacciones	0.00256838699498155	0.00423609410880137	0.00694049379906702
ctransferencias_recibidas	0.00248388873714493	0.00191920774959669	0.00508211021352448
Master_msaldopesos	0.00248322905064841	0.00205305043658923	0.00402017673607161
mtransferencias_emitidas	0.00230101878352663	0.00392686261368046	0.00860924640649296
Master_mconsumospesos	0.00225971014142933	0.00484701834745778	0.00436151249668146
ctarjeta_visa	0.00219679596206738	3.51196921095815e-05	7.58523912466341e-05
ccaja_seguridad	0.00207200023460391	0.0093252770159258	0.00276861228050214
Master_mpagospesos	0.00188211176903026	0.00413801317445322	0.00527174119164107
cdescubierto_preacordado	0.00177954364705566	0.00223964254588597	0.00185838358554253
catm_trx	0.00163148503823258	0.0173556489659322	0.0110365229263853
Visa_mlimitecompra	0.00161299248232739	0.00427676231043046	0.003109948041112
active_quarter	0.001587434328225	8.55600259598614e-05	0.000227557173739902
Master_fultimo_cierre	0.00155851716298427	0.00172625618357436	0.00288239086737209
mttarjeta_master_debitos_automaticos	0.00146642036190633	0.00354188107872995	0.00246520271551561
Master_status	0.00144043112264192	0.000182177761130082	0.000644745325596389
ccaja_ahorro	0.0012940184655911	0.00985389520888372	0.00329957901922858
cextraccion_autoservicio	0.00126988314241918	0.00169100837054174	0.00280653847612546
ctarjeta_master_debitos_automaticos	0.00109908684342772	0.00297152312733203	0.00144119543368605
