num_leaves	num_iterations	learning_rate	feature_fraction	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
904	1527	0.010572447045144	0.484609582629181	20	0.94209233383676	92			675.531999999999	-0.000924235056868213		0.263999999995576	infill_ei	0.569000000003143	0.00274877002757711	0.941691696491221	112
516	2305	0.0129071080223258	0.764208268249275	2	0.942055621363004	70			543.827999999998	-0.000447268054643735		0.114000000001397	infill_ei	0.531999999999243	0.00440442318285416	0.937952373323034	90
844	1715	0.01186856572912	0.403089470581911	15	0.941934405236128	91			638.469000000005	-0.000579477230664215		0.201000000000931	infill_ei	0.582000000002154	0.0014934110125937	0.942022717020267	111
1681	2755	0.0166795207720176	0.560619630780809	42	0.941889703479346	11			836.148	-0.00324660067979577		0.0199999999999818	infill_ei	0.395999999999731	0.00171321372150532	0.943490251696189	31
447	2630	0.0133756908197238	0.620887086348339	77	0.941689043716573	58			588.356	-0.00121151773977535		0.0730000000003201	infill_ei	0.510999999998603	0.00318276501240255	0.941771509041936	78
440	1351	0.0141325170850884	0.668917576142545	1	0.941626266702326	68			387.385999999999	-0.000301042424172835		0.110000000000582	infill_ei	0.509999999998399	0.00282565099455741	0.93943821903188	88
365	2412	0.0100580456594001	0.520995378479547	2	0.941550376737645	56			607.329999999998	-0.000736633389233177		0.0689999999995052	infill_ei	0.489000000001397	0.00157604822088322	0.942094829888429	76
1881	1934	0.017164592001413	0.554060269616218	13	0.94151556897328	65			651.202999999998	-0.000986295643342042		0.080999999998312	infill_ei	0.518000000000029	0.00116400849757006	0.942711330544039	85
1046	2608	0.0161654972519774	0.73264035213345	8	0.941488632577502	75			520.161999999997	-0.000779216150651674		0.0829999999987194	infill_ei	0.533999999999651	0.00334628203367082	0.940740535975109	95
499	3000	0.01037193886479	0.638635479346049	2	0.941450053427983	62			574.806000000001	-0.000660044847799638		0.0760000000009313	infill_ei	0.516999999999825	0.00152091550485802	0.941993455692276	82
1534	2747	0.0101420979096881	0.59713032996567	14	0.941446087953588	31			978.161	-0.000821413472939634		0.0250000000014552	infill_ei	0.449999999998909	0.00336834110038716	0.940670954561147	51
455	2053	0.0100264532999479	0.433708935895864	3	0.941436984282001	55			531.042000000001	-0.000490313032805691		0.0730000000003201	infill_ei	0.47700000000259	0.00363827603584678	0.939218164296135	75
511	1471	0.0104671662803755	0.589514345972004	22	0.941201239449136	69			494.503000000001	-0.000644146846236997		0.0659999999988941	infill_ei	0.516999999999825	0.00164425451008096	0.941865934813994	89
1110	2737	0.0182166762870991	0.779816226391781	44	0.941180938090333	90			699.214	-0.000699992584601244		0.132000000005064	infill_ei	0.570999999996275	0.0014894370200211	0.942256423985529	110
269	2691	0.0103105500882234	0.446942733816909	50	0.940959634298235	36			486.058000000001	-0.00152610978842337		0.173000000000684	infill_ei	0.439000000000306	0.00249682074398988	0.942814606835283	56
914	964	0.0239757345834966	0.247425636994607	7	0.940917508039815	98			278.771999999997	-0.00106990863301289		0.218999999997322	infill_ei	0.552999999999884	0.0025728632392641	0.942178161147203	118
