min_sum_hessian_in_leaf	learning_rate	feature_fraction	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	bagging_freq	num_iterations	max_depth	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.0920980590873412	0.0174084421160737	0.498860166018654	0.656007257650812	3.88754044481196	3.22606287387807	8.04873600040865	6	2072	11	1789	735	0.917214311753749	19			319.22	-0.0186531547886613		0.449999999999818	infill_ei	0.949999999999818	0.047768894393871	0.916125880921034	67
0.0682096182962448	0.0114124595806076	0.818082148568282	0.883207464397351	5.78129551005541	9.36042164699743	11.4560140254956	2	2900	11	553	2125	0.917113504750569	55			292.33	-0.0121480934723766		0.709999999999127	infill_ei	1.33000000000175	0.0324029268664991	0.915625635903652	103
0.0559661955189644	0.0178462078126182	0.309117819492895	0.864742421205554	7.26560534771525	1.63362282040212	6.89769033539568	7	2288	8	345	2030	0.916939158389894	9			239.39	-0.02254432089467		0.269999999999527	infill_ei	0.890000000000327	0.0525998493858316	0.918193303149904	57
0.0628611084376838	0.0140198455554362	0.845706257592088	0.8414972897383	4.25130380241427	1.09096285812836	5.58870302967464	8	1919	11	289	3186	0.916899938459807	61			188.470000000001	-0.0139110585519009		0.75	infill_ei	1.36999999999898	0.0321556009973235	0.919324733514134	109
0.0771415747680838	0.00606141640765385	0.495562409130583	0.597143120151483	7.61663821059274	0.508505638497426	3.51765421707079	10	1429	0	1018	967	0.916571357029703	63			260.769999999999	-0.0113546111370729		0.940000000000509	infill_ei	1.35000000000036	0.0317230697328986	0.914521018698249	111
0.0572220300037089	0.0258383238760085	0.949710899919281	0.909587638721973	3.46331802463459	4.74606724465548	8.24940654927584	3	602	13	316	918	0.91655823925789	35			100.49	-0.0131799503675122		0.690000000000509	infill_ei	1.14000000000124	0.0434115399662102	0.908191316481474	83
0.0664005362204768	0.00655276858072982	0.929577995119994	0.605955799119895	5.33038165470471	1.89995488726247	8.14751256349694	9	912	11	1072	1994	0.916125870140854	97			101.59	-0.00856050232655104		1.86999999999898	infill_ei	1.72000000000116	0.0237100550360388	0.915359577401459	145
0.0456018060973732	0.0116196772215978	0.689557146329402	0.938226642218211	4.0313382559624	7.63045323360506	4.54677084536624	4	1559	4	127	4815	0.916099030013283	27			91.8900000000012	-0.0162617679957283		0.570000000001528	infill_ei	1.02999999999884	0.0452158128688048	0.91354192227817	75
0.0966339193147478	0.0142608229989819	0.240640190712105	0.839930240295551	2.55237525553798	4.85319183477686	7.84120732040535	3	2264	4	1813	4155	0.916033160605427	22			163.19	-0.0162523421826493		0.519999999999527	infill_ei	1.05000000000018	0.0429200575598396	0.915444639416398	70
0.060525118695283	0.019608027854484	0.340502289305233	0.889348604385506	7.9937306634389	7.28080237015332	8.01011747259497	5	1977	6	1351	2523	0.916022835387031	58			197.1	-0.0134066991974413		0.700000000000728	infill_ei	1.42000000000007	0.0240440018670766	0.924068998039624	106
0.0492928330235718	0.013936055748865	0.555901020464829	0.954878150950625	1.16883224994523	3.23167178293333	8.90110924486397	6	2380	9	1033	4675	0.916000810978194	30			253.950000000001	-0.0164082121111942		0.5	infill_ei	1.05999999999949	0.0395846809630625	0.91843179285572	78
0.0426504911146291	0.0198491191302213	0.817415694901153	0.901629899247664	3.77438700310145	6.36972347307644	14.1691611241156	8	1922	9	1130	277	0.915650652887095	48			136.389999999999	-0.0111353734590969		0.949999999998909	infill_ei	1.22000000000116	0.0303701223839373	0.915199923671273	96
0.0797214866009282	0.0137752298875323	0.212104128752872	0.690117717145502	7.64460307281436	0.190311135581981	10.6437179028983	9	2958	7	1599	1567	0.915616877048279	91			296.030000000001	-0.00853450381027978		1.28999999999905	infill_ei	1.60000000000036	0.0240887291250379	0.914980730719337	139
0.0750212897311561	0.0345368674166658	0.835970100822783	0.983715662273751	3.29434287691303	8.7078253168913	3.66535847189477	8	1951	13	645	2675	0.915506275857562	46			123.609999999999	-0.0115524955440656		0.639999999999418	infill_ei	1.22000000000116	0.03418906567291	0.912814833705733	94
0.0717761090248131	0.0198169623802461	0.6555443152925	0.757681389893204	6.7930749358944	7.75549232785225	6.37506843033572	7	498	10	1832	1921	0.9154214509138	60			65.3199999999997	-0.014175414006552		0.930000000000291	infill_ei	1.29999999999927	0.0371776080575052	0.915882673987557	108
0.0988080659342694	0.0145951599813148	0.85550863185968	0.924077559949147	2.99016687372929	6.52273313583667	12.2827030252045	5	1073	6	593	3578	0.91538954540418	75			81.8099999999995	-0.010332510225266		1.13999999999942	infill_ei	1.47000000000116	0.0211411010935558	0.920772785040265	123
0.0708740882084752	0.0259407146403804	0.821570000846518	0.963237903596116	3.22908736721636	8.84016260270506	9.4066055951742	2	1422	8	1838	3030	0.915363831667342	39			127.370000000001	-0.0134562902000878		0.570000000001528	infill_ei	1.19999999999891	0.0401102462500443	0.911836304160814	87
0.0633475283884637	0.0277079126087126	0.5925854193678	0.931446152413515	2.97673036558217	9.42293655235041	14.4567521001392	2	2395	5	157	2906	0.915350915175298	78			165.549999999999	-0.0123699687326298		1.38000000000102	infill_ei	1.51000000000022	0.0295288935125651	0.918375390145647	126
0.0610887728902064	0.0111150599416376	0.789670004334464	0.57629414698205	0.596231658639229	5.82148337581035	7.76162058408628	8	1751	8	1254	3230	0.915263529032735	99			134.75	-0.00940281018314268		2.06000000000131	infill_ei	1.68999999999869	0.0200683391957085	0.919867934205195	147
0.0561081903642903	0.0233756071292174	0.176152638845123	0.959808536488072	4.64212902549578	4.50586615752359	13.9197397698816	7	1567	4	1924	5830	0.915246900429664	82			104.039999999999	-0.00958508331878095		1.31999999999971	infill_ei	1.51000000000022	0.0285868303164644	0.91336950070975	130
0.00169638356999455	0.0203041501989726	0.518520205228754	0.603352015669573	4.03047612712769	2.56454696074709	5.59821288375183	6	1966	0	931	1082	0.915243739331387	77			283.16	-0.0166359580221047		1.6299999999992	infill_ei	1.43000000000029	0.0299857555553611	0.925625843693436	125
0.0544040352262501	0.0173863486509148	0.843568547750016	0.714871381988299	2.34781960861033	8.41568314782285	14.2187777263328	4	1845	13	1805	4979	0.915195082562752	88			144.52	-0.0108944525398496		1.65999999999985	infill_ei	1.6200000000008	0.0291461009817839	0.91571732597986	136
0.0854833646694408	0.0269754944905112	0.778922903550198	0.953512207274451	3.57744191975595	1.08320659659383	8.87152222741026	3	2871	4	342	1046	0.91514378177972	0			153.59				initdesign				39
0.0774526234220441	0.0145218695867338	0.924183236376583	0.850577723507343	0.0381514542139684	8.65193163282861	14.5890137259592	9	2231	8	271	7397	0.915112901862992	0			138.849999999999				initdesign				41
0.0167404054316614	0.0277978167766196	0.255428075684022	0.791123512711436	6.27053649199916	2.74278746180342	5.37562707373131	10	2036	8	1792	3785	0.915063104904295	25			200.27	-0.0170447542357284		0.389999999999418	infill_ei	1	0.0404327278709909	0.919011314057261	73
0.012694043465059	0.0197593578732485	0.647146894815725	0.583650277212187	7.12512132031356	3.96677153313917	6.02345570655017	5	1767	6	256	1783	0.915062737618369	28			135.48	-0.0183733516512687		0.630000000001019	infill_ei	1.05999999999949	0.0430509934453933	0.919560303538534	76
0.0574159242793511	0.0236132120457389	0.951040884664541	0.728230703812313	1.7097119777367	9.52014549626762	12.2331367989879	7	1833	10	392	1449	0.915008735143665	83			156.84	-0.0109248482554107		1.15999999999985	infill_ei	1.60999999999876	0.0289156216519208	0.915971368726942	131
0.019015540664575	0.0293593978192801	0.937512698042554	0.935750620180777	6.2541498388621	4.53903802515321	10.0402558565898	3	2012	8	521	5233	0.91499618757861	45			125.06	-0.0134647479064634		0.559999999999491	infill_ei	1.21000000000095	0.0351163034661164	0.916111228849042	93
0.0649181782245828	0.0253527807474387	0.48888900265072	0.644167522805678	0.387574243686574	0.995693454984014	3.87694271488738	9	1958	5	73	2658	0.914969167791321	96			142.919999999998	-0.0090737819531638		1.35999999999694	infill_ei	1.67000000000189	0.0245503185262403	0.915738156958595	144
0.0756461257222038	0.02162551008753	0.365535477823069	0.960008543272588	8.17943224306436	6.15265059731064	4.00109140507394	4	700	6	1664	566	0.91478624266175	36			91.1100000000006	-0.0132806423548434		0.719999999999345	infill_ei	1.13999999999942	0.0412869506777075	0.910383547659489	84
0.0154943643496133	0.0305149396187444	0.538263500059741	0.516964003572409	6.65873464438901	3.67135291258591	5.75013108805883	10	2554	0	1395	2615	0.914772507388865	5			239.13	-0.0258083689451272		0.25	infill_ei	0.850000000000364	0.0425162668885455	0.930615728754202	53
0.0707670741564555	0.033227306589271	0.161904127584168	0.967527515229752	3.63213901540849	2.19565187571211	12.6742820107928	6	2371	9	1791	772	0.914754510070111	76			148.870000000001	-0.0093720045472614		1.04999999999927	infill_ei	1.5	0.0307760528980674	0.910885138301269	124
0.0515890650131414	0.0139153230613695	0.798961540710903	0.416644970352236	2.05689673731117	0.298945984274554	3.47312214759936	10	2426	3	183	1414	0.914748026269178	89			87.6299999999992	-0.00961525911699988		1.21999999999935	infill_ei	1.60000000000036	0.0289088057520669	0.913151528253637	137
0.0990124715795602	0.0189019336394961	0.253226287961124	0.715017869418945	9.975192302825	7.70816148601062	9.78953836521922	9	1755	2	1841	335	0.914739244010876	57			79.0300000000007	-0.0103447359927798		1.1299999999992	infill_ei	1.34000000000015	0.0345852623812451	0.909651613613091	105
0.0590338807807849	0.0337087154174124	0.535218359077766	0.772400787702177	0.989825307009044	2.05379672994132	7.98620035161313	2	2505	6	386	6318	0.914695066318452	10			206	-0.0219998732467982		0.359999999999673	infill_ei	0.880000000000109	0.0527828377815368	0.918798175582252	58
0.0536622632114296	0.0285020921874524	0.730554252193587	0.883732967554593	3.50166708278234	6.73549180789981	6.13154912408691	7	2733	10	319	5508	0.9146526299598	73			200.030000000001	-0.010836497551721		1.42000000000007	infill_ei	1.48999999999978	0.0231319295234406	0.920269907399065	121
0.0771969608443315	0.0211205569622899	0.915233611695932	0.77219824094574	3.01550620664306	5.76874314484097	6.36257574178143	7	2286	7	1178	3605	0.914404631087929	15			194.48	-0.0197022508455403		0.460000000000036	infill_ei	0.929999999999382	0.0449552414469118	0.920370152927145	63
0.0857795447468655	0.0245439623415068	0.422098527651099	0.842264886661369	4.03779979938812	1.96681564549734	7.88713788886164	2	1158	9	754	815	0.914390159671316	38			166.58	-0.0163244306741563		0.779999999998836	infill_ei	1.18000000000029	0.0362939924106821	0.920766194287636	86
0.0865651470102655	0.0251147140441296	0.868631369886069	0.625362197179397	2.43371828190012	6.83068239753463	13.2876225352111	1	1490	10	169	4108	0.914370738517275	24			95.2899999999991	-0.0162310111035566		0.420000000000073	infill_ei	1.05000000000109	0.0457525596020163	0.913017608954465	72
0.0950646715099557	0.0293478907345348	0.65568189837246	0.876411363996673	7.92318475908114	6.02817435701451	10.752756411171	5	1793	12	1029	5719	0.914276385414875	6			137.96	-0.0234479418015354		0.4399999999996	infill_ei	0.890000000000327	0.0498875631155349	0.921873525279065	54
0.0662814578372009	0.0366840600880273	0.492945196174283	0.742843942282847	4.6482993628336	9.37485524481625	1.84441910137287	4	1487	7	932	2752	0.914247713625076	0			150.77				initdesign				3
0.0830325611453947	0.0149335201438401	0.472666816802218	0.746571643201666	4.44691934288612	6.36642646693338	14.742404507914	8	2738	2	511	3837	0.914208563301385	68			132.360000000001	-0.0118441908265298		0.920000000000073	infill_ei	1.38999999999942	0.0302536472832305	0.916761066444854	116
0.0414256157060833	0.0344984665076189	0.885644718106797	0.829995015107826	3.040072815193	9.06990234789654	4.19802463503139	1	470	12	1146	5626	0.914145968591185	92			36.8099999999995	-0.00935557025046367		1.88999999999942	infill_ei	1.6200000000008	0.0275835796797921	0.913742877642031	140
0.0972075273919367	0.0296484276142766	0.315587548057191	0.62517338866427	9.5263017285737	2.25390992484082	9.05777251966955	7	1465	5	2040	3172	0.913966204466658	93			108.58	-0.00924269561727892		1.07999999999993	infill_ei	1.59000000000015	0.0242386680930805	0.916347683888919	141
