num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
1430	0.0149607237308503	0.652627356684517	1220	10	0.942996949312252	59			570.023	-0.00193230121127556		0.125	infill_ei	0.474999999999454	0.00113785758307278	0.944435972963888	79
2716	0.0101334208303306	0.234455800162505	773	11	0.942804843596219	73			690.188	-0.000811321287298483		0.102999999999156	infill_ei	0.511000000000422	0.00247555864710997	0.942621737532193	93
2728	0.0100462170454986	0.627670238387146	1858	29	0.942525572324366	22			1309.897	-0.000503726259586957		0.0249999999941792	infill_ei	0.401000000012573	0.000749995165317103	0.942751265649361	42
2408	0.0102426055632089	0.842964616216065	1411	13	0.942524790039271	49			937.378999999986	-0.00206181767436478		0.0560000000114087	infill_ei	0.442999999999302	0.00194673035819769	0.944416078655894	69
2585	0.0100149611256695	0.725499900339273	601	23	0.942522308104317	62			845.474	-0.000390719733884011		0.163000000000466	infill_ei	0.521999999999025	0.00194568171607152	0.942043030440434	82
2603	0.0104443499660928	0.48351906909994	2047	19	0.942517583736852	84			1247.75	-0.000726820114499084		0.153999999998632	infill_ei	0.533000000003085	0.00107643620854327	0.94349970616589	104
1047	0.0140081074000006	0.659206184235662	934	10	0.942404919911798	10			446.262999999992	-0.000176870252783364		0.0309999999881256	infill_ei	0.387000000002445	0.00129599104974575	0.940333069922504	30
2587	0.0100095955594528	0.71026701118245	1586	13	0.94239756456264	19			995.873999999996	-0.000521233704376116		0.0500000000029104	infill_ei	0.395000000004075	0.00257296050762586	0.941157992920458	39
2561	0.0100296778949533	0.49543424744355	1799	13	0.942385642491918	21			1067.764	-0.000790549582345755		0.0290000000095461	infill_ei	0.420999999987544	0.00134871107822464	0.942851456248817	41
2542	0.01004781182111	0.617750957807106	2032	31	0.942369543727132	20			1348.931	-0.000661692530329734		0.0500000000029104	infill_ei	0.387999999991735	0.00196811272153104	0.942144221936466	40
2157	0.0102358238495234	0.485131592648017	607	10	0.942337246917952	82			730.349000000002	-0.000832849720500125		0.333999999998923	infill_ei	0.52900000000227	0.00099555378488586	0.943685535431136	102
2483	0.0103875600464137	0.184359923295333	575	11	0.942280615525973	61			576.754000000001	-0.00063523912978963		0.069999999999709	infill_ei	0.510000000000218	0.00311719889840215	0.941498196763866	81
2957	0.0100546652814906	0.624872984889007	2011	18	0.942116444063453	18			1240.52	-0.00016891458691497		0.0240000000048894	infill_ei	0.38300000000163	0.00595801329743915	0.933381437002052	38
1417	0.0106260122717611	0.821454353601311	922	10	0.942081516562615	33			597.722000000009	-0.00254133965837574		0.0689999999885913	infill_ei	0.412000000011176	0.00120999092509967	0.945058948471937	53
2505	0.0112011033742186	0.484520147448715	379	10	0.942052330296345	93			704.237999999998	-0.000364381053511346		0.190999999998894	infill_ei	0.587999999999738	0.0020847433607497	0.941791947776217	113
1147	0.0158986523026396	0.628147191644095	852	14	0.942036575598983	31			425.291999999987	-0.0005487720778946		0.122999999992317	infill_ei	0.407000000006519	0.00045832713633529	0.943044897662968	51
1577	0.013630900325598	0.834688002448707	1293	14	0.941906072238467	54			653.283	-0.000286959528583277		0.0670000000000073	infill_ei	0.472999999999956	0.00286000979318323	0.939950071549352	74
2568	0.012511862547164	0.203017076859831	882	19	0.94189306517864	81			636.024000000001	-0.000786131347387852		0.0799999999981083	infill_ei	0.532000000002881	0.000988277421184533	0.943626086100834	101
2581	0.0159450255673939	0.830074806129562	802	14	0.941719073293586	76			673.808000000001	-0.000997290244854855		0.534999999999855	infill_ei	0.538000000000466	0.00152156735861966	0.943663001964843	96
2230	0.0117661065075606	0.788858778657306	525	10	0.941682759159221	55			656.548	-0.00128616766975672		0.055000000000291	infill_ei	0.454999999999927	0.00211675454724481	0.943297816608543	75
2629	0.0100829810763666	0.377840305503476	505	16	0.941638563046781	65			723.486999999999	-0.000695150510593623		0.0740000000005239	infill_ei	0.5	0.00387804946452699	0.940816348713158	85
1419	0.0127768009991795	0.612596910562381	1385	10	0.941636304415296	68			637.287	-0.00117726586790213		0.139000000001033	infill_ei	0.507999999999811	0.00059220212780997	0.944168896391686	88
1459	0.014871815080495	0.688276052201752	842	11	0.941553197988864	34			499.629000000015	-0.000563881557576654		0.0329999999958091	infill_ei	0.421999999991385	0.000734663590401053	0.94296522047469	54
2114	0.0110085304065863	0.383273882078903	389	10	0.94155070836937	80			510.337	-0.000768464523620797		0.23399999999674	infill_ei	0.536000000000058	0.00279820361148589	0.942214517325925	100
